3	32	1997.33	1734.57	0	
3	33	2052.89	1787.8	0	
3	34	1981.93	1941.41	0	
3	35	1948.49	1842.77	0	
3	36	2104.77	1731.7	0	
3	37	1878.57	1737.43	0	
3	38	1987.44	1891.09	0	
3	39	2041.86	1911.54	0	
3	40	1970.02	1699.65	0	
3	41	2031.8	1663.62	0	
3	42	1962.37	1963.61	0	
3	43	1920.41	1835.92	0	
3	44	1943.44	1990.73	0	
3	45	2067.35	1847.08	0	
3	46	1969.82	1900.47	0	
3	47	1977.23	1854.22	0	
3	48	2045.01	1922.68	0	
3	49	1962.3	1709.93	0	
3	50	1933.57	1911.99	0	
3	51	1912.4	1900.75	0	
3	52	1877.95	1733.26	0	
3	53	1878.94	1751.56	0	
3	54	2031.36	1731.11	0	
3	55	2055.36	1938.28	0	
3	56	2051.46	1759.54	0	
3	57	2128.68	1790.18	0	
3	58	1896.44	1747.68	0	
3	59	2043.71	1728.81	0	
3	60	2020.26	1865.97	0	
3	61	2017.79	1709.94	0	
3	62	2131.9	1846.62	0	
3	63	1969.59	1836.43	0	
3	64	1939.91	1692.18	0	
3	65	2047.36	1746.57	0	
3	66	2004.73	1846.76	0	
3	67	1987.3	1667.73	0	
3	68	2109.55	1751.62	0	
3	69	1923.61	1948.44	0	
3	70	1951.58	1909.29	0	
3	71	2110	1925.84	0	
4	32	1997.33	1734.57	0	
4	33	2052.89	1787.8	0	
4	34	1981.93	1941.41	0	
4	35	1948.49	1842.77	0	
4	36	2104.77	1731.7	0	
4	37	1878.57	1737.43	0	
4	38	1987.44	1891.09	0	
4	39	2041.86	1911.54	0	
4	40	1970.02	1699.65	0	
4	41	2031.8	1663.62	0	
4	42	1962.37	1963.61	0	
4	43	1920.41	1835.92	0	
4	44	1943.44	1990.73	0	
4	45	2067.35	1847.08	0	
4	46	1969.82	1900.47	0	
4	47	1977.23	1854.22	0	
4	48	2045.01	1922.68	0	
4	49	1962.3	1709.93	0	
4	50	1933.57	1911.99	0	
4	51	1912.4	1900.75	0	
4	52	1877.95	1733.26	0	
4	53	1878.94	1751.56	0	
4	54	2031.36	1731.11	0	
4	55	2055.36	1938.28	0	
4	56	2051.46	1759.54	0	
4	57	2128.68	1790.18	0	
4	58	1896.44	1747.68	0	
4	59	2043.71	1728.81	0	
4	60	2020.26	1865.97	0	
4	61	2017.79	1709.94	0	
4	62	2131.9	1846.62	0	
4	63	1969.59	1836.43	0	
4	64	1939.91	1692.18	0	
4	65	2047.36	1746.57	0	
4	66	2004.73	1846.76	0	
4	67	1987.3	1667.73	0	
4	68	2109.55	1751.62	0	
4	69	1923.61	1948.44	0	
4	70	1951.58	1909.29	0	
4	71	2110	1925.84	0	
5	32	1997.33	1734.57	0	
5	33	2052.89	1787.8	0	
5	34	1981.93	1941.41	0	
5	35	1948.49	1842.77	0	
5	36	2104.77	1731.7	0	
5	37	1878.57	1737.43	0	
5	38	1987.44	1891.09	0	
5	39	2041.86	1911.54	0	
5	40	1970.02	1699.65	0	
5	41	2031.8	1663.62	0	
5	42	1962.37	1963.61	0	
5	43	1920.41	1835.92	0	
5	44	1943.44	1990.73	0	
5	45	2067.35	1847.08	0	
5	46	1969.82	1900.47	0	
5	47	1977.23	1854.22	0	
5	48	2045.01	1922.68	0	
5	49	1962.3	1709.93	0	
5	50	1933.57	1911.99	0	
5	51	1912.4	1900.75	0	
5	52	1877.95	1733.26	0	
5	53	1878.94	1751.56	0	
5	54	2031.36	1731.11	0	
5	55	2055.36	1938.28	0	
5	56	2051.46	1759.54	0	
5	57	2128.68	1790.18	0	
5	58	1896.44	1747.68	0	
5	59	2043.71	1728.81	0	
5	60	2020.26	1865.97	0	
5	61	2017.79	1709.94	0	
5	62	2131.9	1846.62	0	
5	63	1969.59	1836.43	0	
5	64	1939.91	1692.18	0	
5	65	2047.36	1746.57	0	
5	66	2004.73	1846.76	0	
5	67	1987.3	1667.73	0	
5	68	2109.55	1751.62	0	
5	69	1923.61	1948.44	0	
5	70	1951.58	1909.29	0	
5	71	2110	1925.84	0	
6	32	1997.33	1734.57	0	
6	33	2052.89	1787.8	0	
6	34	1981.93	1941.41	0	
6	35	1948.49	1842.77	0	
6	36	2104.77	1731.7	0	
6	37	1878.57	1737.43	0	
6	38	1987.44	1891.09	0	
6	39	2041.86	1911.54	0	
6	40	1970.02	1699.65	0	
6	41	2031.8	1663.62	0	
6	42	1962.37	1963.61	0	
6	43	1920.41	1835.92	0	
6	44	1943.44	1990.73	0	
6	45	2067.35	1847.08	0	
6	46	1969.82	1900.47	0	
6	47	1977.23	1854.22	0	
6	48	2045.01	1922.68	0	
6	49	1962.3	1709.93	0	
6	50	1933.57	1911.99	0	
6	51	1912.4	1900.75	0	
6	52	1877.95	1733.26	0	
6	53	1878.94	1751.56	0	
6	54	2031.36	1731.11	0	
6	55	2055.36	1938.28	0	
6	56	2051.46	1759.54	0	
6	57	2128.68	1790.18	0	
6	58	1896.44	1747.68	0	
6	59	2043.71	1728.81	0	
6	60	2020.26	1865.97	0	
6	61	2017.79	1709.94	0	
6	62	2131.9	1846.62	0	
6	63	1969.59	1836.43	0	
6	64	1939.91	1692.18	0	
6	65	2047.36	1746.57	0	
6	66	2004.73	1846.76	0	
6	67	1987.3	1667.73	0	
6	68	2109.55	1751.62	0	
6	69	1923.61	1948.44	0	
6	70	1951.58	1909.29	0	
6	71	2110	1925.84	0	
7	32	1997.33	1734.57	0	
7	33	2052.89	1787.8	0	
7	34	1981.93	1941.41	0	
7	35	1948.49	1842.77	0	
7	36	2104.77	1731.7	0	
7	37	1878.57	1737.43	0	
7	38	1987.44	1891.09	0	
7	39	2041.86	1911.54	0	
7	40	1970.02	1699.65	0	
7	41	2031.8	1663.62	0	
7	42	1962.37	1963.61	0	
7	43	1920.41	1835.92	0	
7	44	1943.44	1990.73	0	
7	45	2067.35	1847.08	0	
7	46	1969.82	1900.47	0	
7	47	1977.23	1854.22	0	
7	48	2045.01	1922.68	0	
7	49	1962.3	1709.93	0	
7	50	1933.57	1911.99	0	
7	51	1912.4	1900.75	0	
7	52	1877.95	1733.26	0	
7	53	1878.94	1751.56	0	
7	54	2031.36	1731.11	0	
7	55	2055.36	1938.28	0	
7	56	2051.46	1759.54	0	
7	57	2128.68	1790.18	0	
7	58	1896.44	1747.68	0	
7	59	2043.71	1728.81	0	
7	60	2020.26	1865.97	0	
7	61	2017.79	1709.94	0	
7	62	2131.9	1846.62	0	
7	63	1969.59	1836.43	0	
7	64	1939.91	1692.18	0	
7	65	2047.36	1746.57	0	
7	66	2004.73	1846.76	0	
7	67	1987.3	1667.73	0	
7	68	2109.55	1751.62	0	
7	69	1923.61	1948.44	0	
7	70	1951.58	1909.29	0	
7	71	2110	1925.84	0	
8	32	1997.33	1734.57	0	
8	33	2052.89	1787.8	0	
8	34	1981.93	1941.41	0	
8	35	1948.49	1842.77	0	
8	36	2104.77	1731.7	0	
8	37	1878.57	1737.43	0	
8	38	1987.44	1891.09	0	
8	39	2041.86	1911.54	0	
8	40	1970.02	1699.65	0	
8	41	2031.8	1663.62	0	
8	42	1962.37	1963.61	0	
8	43	1920.41	1835.92	0	
8	44	1943.44	1990.73	0	
8	45	2067.35	1847.08	0	
8	46	1969.82	1900.47	0	
8	47	1977.23	1854.22	0	
8	48	2045.01	1922.68	0	
8	49	1962.3	1709.93	0	
8	50	1933.57	1911.99	0	
8	51	1912.4	1900.75	0	
8	52	1877.95	1733.26	0	
8	53	1878.94	1751.56	0	
8	54	2031.36	1731.11	0	
8	55	2055.36	1938.28	0	
8	56	2051.46	1759.54	0	
8	57	2128.68	1790.18	0	
8	58	1896.44	1747.68	0	
8	59	2043.71	1728.81	0	
8	60	2020.26	1865.97	0	
8	61	2017.79	1709.94	0	
8	62	2131.9	1846.62	0	
8	63	1969.59	1836.43	0	
8	64	1939.91	1692.18	0	
8	65	2047.36	1746.57	0	
8	66	2004.73	1846.76	0	
8	67	1987.3	1667.73	0	
8	68	2109.55	1751.62	0	
8	69	1923.61	1948.44	0	
8	70	1951.58	1909.29	0	
8	71	2110	1925.84	0	
9	32	1997.33	1734.57	0	
9	33	2052.89	1787.8	0	
9	34	1981.93	1941.41	0	
9	35	1948.49	1842.77	0	
9	36	2104.77	1731.7	0	
9	37	1878.57	1737.43	0	
9	38	1987.44	1891.09	0	
9	39	2041.86	1911.54	0	
9	40	1970.02	1699.65	0	
9	41	2031.8	1663.62	0	
9	42	1962.37	1963.61	0	
9	43	1920.41	1835.92	0	
9	44	1943.44	1990.73	0	
9	45	2067.35	1847.08	0	
9	46	1969.82	1900.47	0	
9	47	1977.23	1854.22	0	
9	48	2045.01	1922.68	0	
9	49	1962.3	1709.93	0	
9	50	1933.57	1911.99	0	
9	51	1912.4	1900.75	0	
9	52	1877.95	1733.26	0	
9	53	1878.94	1751.56	0	
9	54	2031.36	1731.11	0	
9	55	2055.36	1938.28	0	
9	56	2051.46	1759.54	0	
9	57	2128.68	1790.18	0	
9	58	1896.44	1747.68	0	
9	59	2043.71	1728.81	0	
9	60	2020.26	1865.97	0	
9	61	2017.79	1709.94	0	
9	62	2131.9	1846.62	0	
9	63	1969.59	1836.43	0	
9	64	1939.91	1692.18	0	
9	65	2047.36	1746.57	0	
9	66	2004.73	1846.76	0	
9	67	1987.3	1667.73	0	
9	68	2109.55	1751.62	0	
9	69	1923.61	1948.44	0	
9	70	1951.58	1909.29	0	
9	71	2110	1925.84	0	
