5	46	123000	
5	47	59000	
5	48	182000	
5	49	160000	
5	50	606000	
5	51	598000	
5	52	0	
5	53	184000	
5	54	296000	
5	55	612000	
5	56	612000	
5	57	62000	
5	58	0	
5	59	211000	
5	60	283000	
5	61	162000	
5	62	37000	
5	63	186000	
5	64	302000	
5	65	244000	
5	66	346000	
5	67	17000	
5	68	14000	
5	69	310000	
5	70	411000	
5	71	619000	
6	32	76000	
6	33	227000	
6	34	343000	
6	35	359000	
6	36	447000	
6	37	1000	
6	38	163000	
6	39	329000	
6	40	265000	
6	41	745000	
6	42	76000	
6	43	221000	
6	44	378000	
6	45	243000	
6	46	160000	
6	47	73000	
6	48	222000	
6	49	195000	
6	50	743000	
6	51	735000	
6	52	0	
6	53	225000	
6	54	356000	
6	55	749000	
6	56	749000	
6	57	76000	
6	58	0	
6	59	260000	
6	60	347000	
6	61	203000	
6	62	47000	
6	63	227000	
6	64	373000	
6	65	297000	
6	66	423000	
6	67	21000	
6	68	17000	
6	69	378000	
6	70	501000	
6	71	756000	
7	32	90000	
7	33	268000	
7	34	402000	
7	35	425000	
7	36	531000	
7	37	1000	
7	38	188000	
7	39	396000	
7	40	311000	
7	41	880000	
7	42	90000	
7	43	260000	
7	44	447000	
7	45	292000	
7	46	192000	
7	47	86000	
7	48	262000	
7	49	233000	
7	50	876000	
7	51	868000	
7	52	0	
7	53	264000	
7	54	425000	
7	55	886000	
7	56	886000	
7	57	90000	
7	58	0	
7	59	305000	
7	60	413000	
7	61	237000	
7	62	52000	
7	63	268000	
7	64	441000	
7	65	354000	
7	66	501000	
7	67	25000	
7	68	20000	
7	69	447000	
7	70	597000	
7	71	893000	
8	32	103000	
8	33	309000	
8	34	457000	
8	35	492000	
8	36	613000	
8	37	1000	
8	38	218000	
8	39	443000	
8	40	362000	
8	41	1003000	
8	42	104000	
8	43	299000	
8	44	515000	
8	45	339000	
8	46	224000	
8	47	99000	
8	48	303000	
8	49	267000	
8	50	1010000	
8	51	1002000	
8	52	0	
8	53	307000	
8	54	493000	
8	55	1023000	
8	56	1021000	
8	57	102000	
8	58	1000	
8	59	346000	
8	60	477000	
8	61	274000	
8	62	56000	
8	63	309000	
8	64	509000	
8	65	411000	
8	66	581000	
8	67	30000	
8	68	22000	
8	69	516000	
8	70	684000	
8	71	1030000	
9	32	117000	
9	33	350000	
9	34	532000	
9	35	556000	
9	36	691000	
9	37	1000	
9	38	242000	
9	39	509000	
9	40	419000	
9	41	1151000	
9	42	117000	
9	43	338000	
9	44	585000	
9	45	384000	
9	46	251000	
9	47	112000	
9	48	339000	
9	49	294000	
9	50	1143000	
9	51	1131000	
9	52	0	
9	53	348000	
9	54	560000	
9	55	1160000	
9	56	1155000	
9	57	116000	
9	58	1000	
9	59	385000	
9	60	538000	
9	61	307000	
9	62	63000	
9	63	351000	
9	64	578000	
9	65	465000	
9	66	656000	
9	67	36000	
9	68	26000	
9	69	585000	
9	70	781000	
9	71	1169000	
