0	1	0	
0	2	0	
0	3	0	
0	4	0	
0	5	0	
0	6	0	
0	7	0	
0	8	0	
0	9	0	
0	10	0	
0	11	0	
0	12	0	
0	13	0	
0	14	0	
0	15	0	
0	16	0	
0	17	0	
0	18	0	
0	19	0	
0	20	0	
0	21	0	
0	22	0	
0	23	0	
0	24	0	
0	25	0	
0	26	0	
0	27	0	
0	28	0	
1	1	0	
1	2	0	
1	3	0	
1	4	0	
1	5	0	
1	6	0	
1	7	0	
1	8	0	
1	9	0	
1	10	0	
1	11	0	
1	12	0	
1	13	1	
1	14	0	
1	15	1	
1	16	0	
1	17	1	
1	18	0	
1	19	0	
1	20	0	
1	21	0	
1	22	3	
1	23	14	
1	24	3	
1	25	8	
1	26	4	
1	27	3	
1	28	2	
2	1	0	
2	2	0	
2	3	0	
2	4	0	
2	5	0	
2	6	0	
2	7	0	
2	8	0	
2	9	0	
2	10	0	
2	11	0	
2	12	0	
2	13	1	
2	14	0	
2	15	1	
2	16	0	
2	17	1	
2	18	0	
2	19	0	
2	20	0	
2	21	0	
2	22	3	
2	23	14	
2	24	3	
2	25	8	
2	26	4	
2	27	3	
2	28	2	
3	1	0	
3	2	0	
3	3	0	
3	4	0	
3	5	0	
3	6	0	
3	7	0	
3	8	0	
3	9	0	
3	10	0	
3	11	0	
3	12	0	
3	13	1	
3	14	0	
3	15	1	
3	16	0	
3	17	1	
3	18	0	
3	19	0	
3	20	0	
3	21	0	
3	22	3	
3	23	14	
3	24	3	
3	25	8	
3	26	4	
3	27	3	
3	28	2	
4	1	0	
4	2	0	
4	3	0	
4	4	0	
4	5	0	
4	6	0	
4	7	0	
4	8	0	
4	9	0	
4	10	0	
4	11	0	
4	12	0	
4	13	1	
4	14	0	
4	15	1	
4	16	0	
4	17	1	
4	18	0	
4	19	0	
4	20	0	
4	21	0	
4	22	3	
4	23	14	
4	24	3	
4	25	8	
4	26	4	
4	27	3	
4	28	2	
5	1	0	
5	2	0	
5	3	0	
5	4	0	
5	5	0	
5	6	0	
5	7	0	
5	8	0	
5	9	0	
5	10	0	
5	11	0	
5	12	0	
5	13	1	
5	14	0	
5	15	1	
5	16	0	
5	17	1	
5	18	0	
5	19	0	
5	20	0	
5	21	0	
5	22	3	
5	23	14	
5	24	3	
5	25	8	
5	26	4	
5	27	3	
5	28	2	
6	1	0	
6	2	0	
6	3	0	
6	4	0	
6	5	0	
6	6	0	
6	7	0	
6	8	0	
6	9	0	
6	10	0	
6	11	0	
6	12	0	
6	13	1	
6	14	0	
6	15	1	
6	16	0	
6	17	1	
6	18	0	
6	19	0	
6	20	0	
6	21	0	
6	22	3	
6	23	14	
6	24	3	
6	25	8	
6	26	4	
6	27	3	
6	28	2	
7	1	0	
7	2	0	
7	3	0	
7	4	0	
7	5	0	
7	6	0	
7	7	0	
7	8	0	
7	9	0	
7	10	0	
7	11	0	
7	12	0	
7	13	1	
7	14	0	
7	15	1	
7	16	0	
7	17	1	
7	18	0	
7	19	0	
7	20	0	
7	21	0	
7	22	3	
7	23	14	
7	24	3	
7	25	8	
7	26	4	
7	27	3	
7	28	2	
8	1	0	
8	2	0	
8	3	0	
8	4	0	
8	5	0	
8	6	0	
8	7	0	
8	8	0	
8	9	0	
8	10	0	
8	11	0	
8	12	0	
8	13	1	
8	14	0	
8	15	1	
8	16	0	
8	17	1	
8	18	0	
8	19	0	
8	20	0	
8	21	0	
8	22	3	
8	23	14	
8	24	3	
8	25	8	
8	26	4	
8	27	3	
8	28	2	
9	1	0	
9	2	0	
9	3	0	
9	4	0	
9	5	0	
9	6	0	
9	7	0	
9	8	0	
9	9	0	
9	10	0	
9	11	0	
9	12	0	
9	13	1	
9	14	0	
9	15	1	
9	16	0	
9	17	1	
9	18	0	
9	19	0	
9	20	0	
9	21	0	
9	22	3	
9	23	14	
9	24	3	
9	25	8	
9	26	4	
9	27	3	
9	28	2	
