0	32	0	
0	33	0	
0	34	0	
0	35	0	
0	36	0	
0	37	0	
0	38	0	
0	39	0	
0	40	0	
0	41	0	
0	42	0	
0	43	0	
0	44	0	
0	45	0	
0	46	0	
0	47	0	
0	48	0	
0	49	0	
0	50	0	
0	51	0	
0	52	0	
0	53	0	
0	54	0	
0	55	0	
0	56	0	
0	57	0	
0	58	0	
0	59	0	
0	60	0	
0	61	0	
0	62	0	
0	63	0	
0	64	0	
0	65	0	
0	66	0	
0	67	0	
0	68	0	
0	69	0	
0	70	0	
0	71	0	
1	32	23	
1	33	23	
1	34	25	
1	35	23	
1	36	28	
1	37	22	
1	38	23	
1	39	26	
1	40	27	
1	41	28	
1	42	25	
1	43	23	
1	44	25	
1	45	23	
1	46	25	
1	47	23	
1	48	26	
1	49	23	
1	50	25	
1	51	25	
1	52	22	
1	53	15	
1	54	17	
1	55	26	
1	56	13	
1	57	24	
1	58	22	
1	59	23	
1	60	23	
1	61	23	
1	62	24	
1	63	23	
1	64	27	
1	65	23	
1	66	23	
1	67	27	
1	68	24	
1	69	25	
1	70	25	
1	71	26	
2	32	23	
2	33	23	
2	34	25	
2	35	23	
2	36	28	
2	37	22	
2	38	23	
2	39	26	
2	40	27	
2	41	28	
2	42	25	
2	43	23	
2	44	25	
2	45	23	
2	46	25	
2	47	23	
2	48	26	
2	49	23	
2	50	25	
2	51	25	
2	52	22	
2	53	15	
2	54	17	
2	55	26	
2	56	13	
2	57	24	
2	58	22	
2	59	23	
2	60	23	
2	61	23	
2	62	24	
2	63	23	
2	64	27	
2	65	23	
2	66	23	
2	67	27	
2	68	24	
2	69	25	
2	70	25	
2	71	26	
3	32	23	
3	33	23	
3	34	25	
3	35	23	
3	36	28	
3	37	22	
3	38	23	
3	39	26	
3	40	27	
3	41	28	
3	42	25	
3	43	23	
3	44	25	
3	45	23	
3	46	25	
3	47	23	
3	48	26	
3	49	23	
3	50	25	
3	51	25	
3	52	22	
3	53	15	
3	54	17	
3	55	26	
3	56	13	
3	57	24	
3	58	22	
3	59	23	
3	60	23	
3	61	23	
3	62	24	
3	63	23	
3	64	27	
3	65	23	
3	66	23	
3	67	27	
3	68	24	
3	69	25	
3	70	25	
3	71	26	
4	32	23	
4	33	23	
4	34	25	
4	35	23	
4	36	28	
4	37	22	
4	38	23	
4	39	26	
4	40	27	
4	41	28	
4	42	25	
4	43	23	
4	44	25	
4	45	23	
4	46	25	
4	47	23	
4	48	26	
4	49	23	
4	50	25	
4	51	25	
4	52	22	
4	53	15	
4	54	17	
4	55	26	
4	56	13	
4	57	24	
4	58	22	
4	59	23	
4	60	23	
4	61	23	
4	62	24	
4	63	23	
4	64	27	
4	65	23	
4	66	23	
4	67	27	
4	68	24	
4	69	25	
4	70	25	
4	71	26	
5	32	23	
5	33	23	
5	34	25	
5	35	23	
5	36	28	
5	37	22	
5	38	23	
5	39	26	
5	40	27	
5	41	28	
5	42	25	
5	43	23	
5	44	25	
5	45	23	
5	46	25	
5	47	23	
5	48	26	
5	49	23	
5	50	25	
5	51	25	
5	52	22	
5	53	15	
5	54	17	
5	55	26	
5	56	13	
5	57	24	
5	58	22	
5	59	23	
5	60	23	
5	61	23	
5	62	24	
5	63	23	
5	64	27	
5	65	23	
5	66	23	
5	67	27	
5	68	24	
5	69	25	
5	70	25	
5	71	26	
6	32	23	
6	33	23	
6	34	25	
6	35	23	
6	36	28	
6	37	22	
6	38	23	
6	39	26	
6	40	27	
6	41	28	
6	42	25	
6	43	23	
6	44	25	
6	45	23	
6	46	25	
6	47	23	
6	48	26	
6	49	23	
6	50	25	
6	51	25	
6	52	22	
6	53	15	
6	54	17	
6	55	26	
6	56	13	
6	57	24	
6	58	22	
6	59	23	
6	60	23	
6	61	23	
6	62	24	
6	63	23	
6	64	27	
6	65	23	
6	66	23	
6	67	27	
6	68	24	
6	69	25	
6	70	25	
6	71	26	
7	32	23	
7	33	23	
7	34	25	
7	35	23	
7	36	28	
7	37	22	
7	38	23	
7	39	26	
7	40	27	
7	41	28	
7	42	25	
7	43	23	
7	44	25	
7	45	23	
7	46	25	
7	47	23	
7	48	26	
7	49	23	
7	50	25	
7	51	25	
7	52	22	
7	53	15	
7	54	17	
7	55	26	
7	56	13	
7	57	24	
7	58	22	
7	59	23	
7	60	23	
7	61	23	
7	62	24	
7	63	23	
7	64	27	
7	65	23	
7	66	23	
7	67	27	
7	68	24	
7	69	25	
7	70	25	
7	71	26	
8	32	23	
8	33	23	
8	34	25	
8	35	23	
8	36	28	
8	37	22	
8	38	23	
8	39	26	
8	40	27	
8	41	28	
8	42	25	
8	43	23	
8	44	25	
8	45	23	
8	46	25	
8	47	23	
8	48	26	
8	49	23	
8	50	25	
8	51	25	
8	52	22	
8	53	15	
8	54	17	
8	55	26	
8	56	13	
8	57	24	
8	58	22	
8	59	23	
8	60	23	
8	61	23	
8	62	24	
8	63	23	
8	64	27	
8	65	23	
8	66	23	
8	67	27	
8	68	24	
8	69	25	
8	70	25	
8	71	26	
9	32	23	
9	33	23	
9	34	25	
9	35	23	
9	36	28	
9	37	22	
9	38	23	
9	39	26	
9	40	27	
9	41	28	
9	42	25	
9	43	23	
9	44	25	
9	45	23	
9	46	25	
9	47	23	
9	48	26	
9	49	23	
9	50	25	
9	51	25	
9	52	22	
9	53	15	
9	54	17	
9	55	26	
9	56	13	
9	57	24	
9	58	22	
9	59	23	
9	60	23	
9	61	23	
9	62	24	
9	63	23	
9	64	27	
9	65	23	
9	66	23	
9	67	27	
9	68	24	
9	69	25	
9	70	25	
9	71	26	
