simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
2.175	6	12	100000.0	-4.690	0.668	5.0	0.0	0.0	2.0	1.0	17.125	0.999879	
2.200	7	12	500000.0	-5.214	0.668	5.0	0.0	0.0	2.0	1.0	14.093	0.999966	
2.225	8	13	100000.0	-7.858	0.863	2.0	0.0	0.0	2.0	3.0	5.368	0.999637	
2.250	9	13	1000000.0	-6.699	0.863	2.0	0.0	0.0	2.0	3.0	7.843	0.999666	
2.275	10	15	100000.0	-4.733	0.416	3.0	0.0	0.0	0.0	0.0	28.000	0.994075	
2.300	11	15	100000.0	-4.253	0.416	3.0	0.0	0.0	0.0	0.0	28.000	0.982424	
2.325	12	17	500000.0	-3.206	0.851	8.0	0.0	0.0	3.0	3.0	23.778	0.999963	
2.350	13	14	100000.0	-7.092	0.559	2.0	0.0	0.0	0.0	1.0	17.895	0.000000	
2.375	14	14	1000000.0	-5.200	0.559	2.0	0.0	0.0	0.0	1.0	22.359	0.990085	
2.400	15	15	100000.0	-8.743	0.416	3.0	0.0	0.0	0.0	0.0	28.000	1.000000	
2.425	16	12	100000.0	-3.759	0.668	5.0	0.0	0.0	2.0	1.0	23.571	0.989296	
2.450	17	12	500000.0	-3.503	0.668	5.0	0.0	0.0	2.0	1.0	20.706	0.990094	
2.475	18	11	100000.0	-3.209	0.485	1.0	0.0	0.0	1.0	0.0	26.000	0.989306	
2.500	19	12	1000000.0	-7.063	0.668	5.0	0.0	0.0	2.0	1.0	11.278	0.084108	
2.525	20	14	100000.0	-5.962	0.559	2.0	0.0	0.0	0.0	1.0	22.857	0.985631	
2.550	21	16	100000.0	-5.754	0.500	3.0	0.0	0.0	0.0	0.0	28.000	0.985644	
2.575	22	11	500000.0	-7.810	0.485	1.0	0.0	0.0	1.0	0.0	16.094	0.000000	
2.600	23	17	100000.0	-3.300	0.851	8.0	0.0	0.0	3.0	3.0	21.286	0.999920	
2.625	24	17	1000000.0	-6.095	0.851	8.0	0.0	0.0	3.0	3.0	9.859	0.998191	
2.650	25	17	100000.0	-6.553	0.851	8.0	0.0	0.0	3.0	3.0	11.889	0.133662	
2.675	26	17	100000.0	-4.718	0.851	8.0	0.0	0.0	3.0	3.0	9.667	0.807209	
2.700	27	17	500000.0	-4.404	0.851	8.0	0.0	0.0	3.0	3.0	12.143	0.999970	
2.725	28	12	100000.0	-8.020	0.668	5.0	0.0	0.0	2.0	1.0	21.882	0.000000	
2.750	29	13	1000000.0	-7.649	0.863	2.0	0.0	0.0	2.0	3.0	6.585	0.000000	
2.775	30	16	100000.0	-4.664	0.500	3.0	0.0	0.0	0.0	0.0	28.000	0.903249	
2.800	31	17	100000.0	-3.170	0.851	8.0	0.0	0.0	3.0	3.0	25.143	0.999978	
2.825	32	17	500000.0	-3.303	0.851	8.0	0.0	0.0	3.0	3.0	20.037	0.999967	
2.850	33	17	100000.0	-6.741	0.851	8.0	0.0	0.0	3.0	3.0	12.353	0.078402	
2.875	34	17	1000000.0	-6.011	0.851	8.0	0.0	0.0	3.0	3.0	11.325	0.000000	
2.900	35	17	100000.0	-5.425	0.851	8.0	0.0	0.0	3.0	3.0	6.786	0.020566	
2.925	36	12	100000.0	-8.165	0.668	5.0	0.0	0.0	2.0	1.0	23.500	0.000000	
2.950	37	13	500000.0	-6.654	0.863	2.0	0.0	0.0	2.0	3.0	6.431	0.999978	
2.975	38	17	100000.0	-6.473	0.851	8.0	0.0	0.0	3.0	3.0	11.100	0.123311	
3.000	39	17	1000000.0	-7.159	0.851	8.0	0.0	0.0	3.0	3.0	4.943	0.000000	
3.025	0	16	100000.0	-4.489	0.500	3.0	0.0	0.0	0.0	0.0	28.000	0.995579	
3.050	1	17	100000.0	-6.845	0.857	8.0	0.0	0.0	3.0	3.0	13.200	0.479471	
3.075	2	13	500000.0	-7.609	0.848	2.0	0.0	0.0	2.0	3.0	4.069	0.909028	
3.100	3	12	100000.0	-5.476	0.668	5.0	0.0	0.0	2.0	1.0	17.043	0.672337	
3.125	4	13	1000000.0	-5.261	0.848	2.0	0.0	0.0	2.0	3.0	12.771	0.999255	
3.150	5	13	100000.0	-4.333	0.848	2.0	0.0	0.0	2.0	3.0	14.857	0.976333	
3.175	6	12	100000.0	-4.622	0.668	5.0	0.0	0.0	2.0	1.0	18.000	0.999967	
3.200	7	12	500000.0	-5.220	0.668	5.0	0.0	0.0	2.0	1.0	14.654	0.900497	
3.225	8	13	100000.0	-7.919	0.848	2.0	0.0	0.0	2.0	3.0	5.622	0.999867	
3.250	9	13	1000000.0	-6.626	0.848	2.0	0.0	0.0	2.0	3.0	8.224	0.996699	
3.275	10	15	100000.0	-4.720	0.393	3.0	0.0	0.0	0.0	0.0	28.000	0.989255	
3.300	11	15	100000.0	-4.215	0.393	3.0	0.0	0.0	0.0	0.0	28.000	0.985564	
3.325	12	17	500000.0	-3.201	0.857	8.0	0.0	0.0	3.0	3.0	23.709	0.999998	
3.350	13	14	100000.0	-7.032	0.554	2.0	0.0	0.0	0.0	1.0	17.895	0.957889	
3.375	14	14	1000000.0	-5.227	0.554	2.0	0.0	0.0	0.0	1.0	22.024	0.999985	
3.400	15	15	100000.0	-8.701	0.393	3.0	0.0	0.0	0.0	0.0	28.000	1.000000	
3.425	16	12	100000.0	-3.783	0.668	5.0	0.0	0.0	2.0	1.0	24.429	0.980665	
3.450	17	12	500000.0	-3.479	0.668	5.0	0.0	0.0	2.0	1.0	21.130	0.130634	
3.475	18	11	100000.0	-3.208	0.493	1.0	0.0	0.0	1.0	0.0	24.857	0.999996	
3.500	19	12	1000000.0	-7.125	0.668	5.0	0.0	0.0	2.0	1.0	11.604	0.999910	
3.525	20	14	100000.0	-5.908	0.554	2.0	0.0	0.0	0.0	1.0	22.714	0.988205	
3.550	21	16	100000.0	-5.645	0.500	3.0	0.0	0.0	0.0	0.0	28.000	0.965414	
3.575	22	11	500000.0	-7.815	0.493	1.0	0.0	0.0	1.0	0.0	16.406	0.000000	
3.600	23	17	100000.0	-3.308	0.857	8.0	0.0	0.0	3.0	3.0	21.429	0.953914	
3.625	24	17	1000000.0	-6.074	0.857	8.0	0.0	0.0	3.0	3.0	10.143	0.999101	
3.650	25	17	100000.0	-6.480	0.857	8.0	0.0	0.0	3.0	3.0	11.778	0.009294	
3.675	26	17	100000.0	-4.701	0.857	8.0	0.0	0.0	3.0	3.0	9.565	0.361683	
3.700	27	17	500000.0	-4.444	0.857	8.0	0.0	0.0	3.0	3.0	12.081	0.999955	
3.725	28	12	100000.0	-8.005	0.668	5.0	0.0	0.0	2.0	1.0	20.889	0.000000	
3.750	29	13	1000000.0	-7.739	0.848	2.0	0.0	0.0	2.0	3.0	6.777	0.000000	
3.775	30	16	100000.0	-4.664	0.500	3.0	0.0	0.0	0.0	0.0	28.000	0.919370	
3.800	31	17	100000.0	-3.170	0.857	8.0	0.0	0.0	3.0	3.0	24.429	0.999946	
3.825	32	17	500000.0	-3.303	0.857	8.0	0.0	0.0	3.0	3.0	19.964	0.999983	
3.850	33	17	100000.0	-6.741	0.857	8.0	0.0	0.0	3.0	3.0	11.222	0.237886	
3.875	34	17	1000000.0	-6.011	0.857	8.0	0.0	0.0	3.0	3.0	11.252	0.999699	
3.900	35	17	100000.0	-5.425	0.857	8.0	0.0	0.0	3.0	3.0	6.857	0.002834	
3.925	36	12	100000.0	-8.165	0.668	5.0	0.0	0.0	2.0	1.0	23.500	0.000000	
3.950	37	13	500000.0	-6.654	0.848	2.0	0.0	0.0	2.0	3.0	6.311	0.997291	
3.975	38	17	100000.0	-6.473	0.857	8.0	0.0	0.0	3.0	3.0	12.316	0.000026	
4.000	39	17	1000000.0	-7.159	0.857	8.0	0.0	0.0	3.0	3.0	4.972	0.000000	
4.025	0	16	100000.0	-4.530	0.519	3.0	0.0	0.0	0.0	0.0	28.000	0.989195	
4.050	1	17	100000.0	-6.843	0.858	8.0	0.0	0.0	3.0	3.0	14.000	0.013624	
4.075	2	13	500000.0	-7.530	0.852	2.0	0.0	0.0	2.0	3.0	4.103	0.999390	
4.100	3	12	100000.0	-5.476	0.673	5.0	0.0	0.0	2.0	1.0	16.261	0.714784	
4.125	4	13	1000000.0	-5.322	0.852	2.0	0.0	0.0	2.0	3.0	12.615	0.999504	
4.150	5	13	100000.0	-4.306	0.852	2.0	0.0	0.0	2.0	3.0	14.714	0.995130	
4.175	6	12	100000.0	-4.572	0.673	5.0	0.0	0.0	2.0	1.0	18.286	0.999919	
4.200	7	12	500000.0	-5.225	0.673	5.0	0.0	0.0	2.0	1.0	15.056	0.999925	
4.225	8	13	100000.0	-7.967	0.852	2.0	0.0	0.0	2.0	3.0	5.297	0.000000	
4.250	9	13	1000000.0	-6.572	0.852	2.0	0.0	0.0	2.0	3.0	8.591	0.998645	
4.275	10	15	100000.0	-4.700	0.424	3.0	0.0	0.0	0.0	0.0	28.000	0.991185	
4.300	11	15	100000.0	-4.176	0.424	3.0	0.0	0.0	0.0	0.0	28.000	0.974003	
4.325	12	17	500000.0	-3.199	0.858	8.0	0.0	0.0	3.0	3.0	23.927	0.999752	
4.350	13	14	100000.0	-7.001	0.558	2.0	0.0	0.0	0.0	1.0	17.700	0.012424	
4.375	14	14	1000000.0	-5.276	0.558	2.0	0.0	0.0	0.0	1.0	21.882	0.990158	
4.400	15	15	100000.0	-8.640	0.424	3.0	0.0	0.0	0.0	0.0	28.000	1.000000	
4.425	16	12	100000.0	-3.793	0.673	5.0	0.0	0.0	2.0	1.0	22.000	0.984113	
4.450	17	12	500000.0	-3.464	0.673	5.0	0.0	0.0	2.0	1.0	21.706	0.999982	
4.475	18	11	100000.0	-3.207	0.486	1.0	0.0	0.0	1.0	0.0	25.143	0.999997	
4.500	19	12	1000000.0	-7.167	0.673	5.0	0.0	0.0	2.0	1.0	11.305	0.999595	
4.525	20	14	100000.0	-5.791	0.558	2.0	0.0	0.0	0.0	1.0	22.857	0.999990	
4.550	21	16	100000.0	-5.603	0.519	3.0	0.0	0.0	0.0	0.0	28.000	0.971504	
4.575	22	11	500000.0	-7.823	0.486	1.0	0.0	0.0	1.0	0.0	16.315	0.000000	
4.600	23	17	100000.0	-3.317	0.858	8.0	0.0	0.0	3.0	3.0	21.714	0.971530	
4.625	24	17	1000000.0	-6.055	0.858	8.0	0.0	0.0	3.0	3.0	10.066	0.058034	
4.650	25	17	100000.0	-6.423	0.858	8.0	0.0	0.0	3.0	3.0	11.263	0.033277	
4.675	26	17	100000.0	-4.690	0.858	8.0	0.0	0.0	3.0	3.0	9.391	0.011339	
4.700	27	17	500000.0	-4.486	0.858	8.0	0.0	0.0	3.0	3.0	11.919	0.999933	
4.725	28	12	100000.0	-7.989	0.673	5.0	0.0	0.0	2.0	1.0	20.000	0.000000	
4.750	29	13	1000000.0	-7.774	0.852	2.0	0.0	0.0	2.0	3.0	6.653	0.000000	
4.775	30	16	100000.0	-4.664	0.519	3.0	0.0	0.0	0.0	0.0	28.000	0.933004	
4.800	31	17	100000.0	-3.170	0.858	8.0	0.0	0.0	3.0	3.0	24.429	0.976677	
4.825	32	17	500000.0	-3.303	0.858	8.0	0.0	0.0	3.0	3.0	20.073	0.999973	
4.850	33	17	100000.0	-6.741	0.858	8.0	0.0	0.0	3.0	3.0	11.474	0.040530	
4.875	34	17	1000000.0	-6.011	0.858	8.0	0.0	0.0	3.0	3.0	11.411	0.999670	
4.900	35	17	100000.0	-5.425	0.858	8.0	0.0	0.0	3.0	3.0	7.154	0.013879	
4.925	36	12	100000.0	-8.165	0.673	5.0	0.0	0.0	2.0	1.0	19.778	0.000000	
4.950	37	13	500000.0	-6.654	0.852	2.0	0.0	0.0	2.0	3.0	6.514	0.999551	
4.975	38	17	100000.0	-6.473	0.858	8.0	0.0	0.0	3.0	3.0	11.474	0.065282	
5.000	39	17	1000000.0	-7.159	0.858	8.0	0.0	0.0	3.0	3.0	4.884	0.000000	
5.025	0	16	100000.0	-4.567	0.481	3.0	0.0	0.0	0.0	0.0	28.000	0.993418	
5.050	1	17	100000.0	-6.840	0.847	8.0	0.0	0.0	3.0	3.0	12.857	0.578777	
5.075	2	13	500000.0	-7.461	0.845	2.0	0.0	0.0	2.0	3.0	3.967	0.970737	
5.100	3	12	100000.0	-5.476	0.670	5.0	0.0	0.0	2.0	1.0	15.143	0.925442	
5.125	4	13	1000000.0	-5.380	0.845	2.0	0.0	0.0	2.0	3.0	12.916	0.100587	
5.150	5	13	100000.0	-4.265	0.845	2.0	0.0	0.0	2.0	3.0	15.077	0.965096	
5.175	6	12	100000.0	-4.531	0.670	5.0	0.0	0.0	2.0	1.0	18.462	0.965128	
5.200	7	12	500000.0	-5.233	0.670	5.0	0.0	0.0	2.0	1.0	15.036	0.999963	
5.225	8	13	100000.0	-8.036	0.845	2.0	0.0	0.0	2.0	3.0	5.212	0.999934	
5.250	9	13	1000000.0	-6.515	0.845	2.0	0.0	0.0	2.0	3.0	8.651	0.091972	
5.275	10	15	100000.0	-4.679	0.368	3.0	0.0	0.0	0.0	0.0	28.000	0.992771	
5.300	11	15	100000.0	-4.142	0.368	3.0	0.0	0.0	0.0	0.0	28.000	0.978614	
5.325	12	17	500000.0	-3.196	0.847	8.0	0.0	0.0	3.0	3.0	23.857	0.999975	
5.350	13	14	100000.0	-6.944	0.562	2.0	0.0	0.0	0.0	1.0	18.211	0.000000	
5.375	14	14	1000000.0	-5.322	0.562	2.0	0.0	0.0	0.0	1.0	21.602	0.985387	
5.400	15	15	100000.0	-8.587	0.368	3.0	0.0	0.0	0.0	0.0	28.000	1.000000	
5.425	16	12	100000.0	-3.816	0.670	5.0	0.0	0.0	2.0	1.0	24.769	0.995620	
5.450	17	12	500000.0	-3.447	0.670	5.0	0.0	0.0	2.0	1.0	22.000	0.993337	
5.475	18	11	100000.0	-3.208	0.485	1.0	0.0	0.0	1.0	0.0	25.538	0.994102	
5.500	19	12	1000000.0	-7.265	0.670	5.0	0.0	0.0	2.0	1.0	10.912	0.000000	
5.525	20	14	100000.0	-5.725	0.562	2.0	0.0	0.0	0.0	1.0	24.308	0.982503	
5.550	21	16	100000.0	-5.510	0.481	3.0	0.0	0.0	0.0	0.0	28.000	0.976547	
5.575	22	11	500000.0	-7.836	0.485	1.0	0.0	0.0	1.0	0.0	15.600	0.000000	
5.600	23	17	100000.0	-3.327	0.847	8.0	0.0	0.0	3.0	3.0	21.077	0.992077	
5.625	24	17	1000000.0	-6.022	0.847	8.0	0.0	0.0	3.0	3.0	10.067	0.999939	
5.650	25	17	100000.0	-6.367	0.847	8.0	0.0	0.0	3.0	3.0	10.737	0.112138	
5.675	26	17	100000.0	-4.670	0.847	8.0	0.0	0.0	3.0	3.0	10.381	0.999868	
5.700	27	17	500000.0	-4.512	0.847	8.0	0.0	0.0	3.0	3.0	11.646	0.999889	
5.725	28	12	100000.0	-7.977	0.670	5.0	0.0	0.0	2.0	1.0	18.000	0.000000	
5.750	29	13	1000000.0	-7.844	0.845	2.0	0.0	0.0	2.0	3.0	6.924	0.000000	
5.775	30	16	100000.0	-4.664	0.481	3.0	0.0	0.0	0.0	0.0	28.000	0.944472	
5.800	31	17	100000.0	-3.170	0.847	8.0	0.0	0.0	3.0	3.0	24.923	0.999760	
5.825	32	17	500000.0	-3.303	0.847	8.0	0.0	0.0	3.0	3.0	19.929	0.983815	
5.850	33	17	100000.0	-6.741	0.847	8.0	0.0	0.0	3.0	3.0	12.000	0.049061	
5.875	34	17	1000000.0	-6.011	0.847	8.0	0.0	0.0	3.0	3.0	11.358	0.993984	
5.900	35	17	100000.0	-5.425	0.847	8.0	0.0	0.0	3.0	3.0	6.714	0.016899	
5.925	36	12	100000.0	-8.165	0.670	5.0	0.0	0.0	2.0	1.0	26.286	0.000000	
5.950	37	13	500000.0	-6.654	0.845	2.0	0.0	0.0	2.0	3.0	6.542	0.998781	
5.975	38	17	100000.0	-6.473	0.847	8.0	0.0	0.0	3.0	3.0	10.600	0.036913	
6.000	39	17	1000000.0	-7.159	0.847	8.0	0.0	0.0	3.0	3.0	4.882	0.000000	
6.025	0	16	100000.0	-4.605	0.500	3.0	0.0	0.0	0.0	0.0	28.000	0.994604	
6.050	1	17	100000.0	-6.838	0.856	8.0	0.0	0.0	3.0	3.0	12.250	0.077109	
6.075	2	13	500000.0	-7.399	0.859	2.0	0.0	0.0	2.0	3.0	3.978	0.964487	
6.100	3	12	100000.0	-5.476	0.677	5.0	0.0	0.0	2.0	1.0	15.478	0.978514	
6.125	4	13	1000000.0	-5.436	0.859	2.0	0.0	0.0	2.0	3.0	12.808	0.995511	
6.150	5	13	100000.0	-4.221	0.859	2.0	0.0	0.0	2.0	3.0	16.000	0.990239	
6.175	6	12	100000.0	-4.477	0.677	5.0	0.0	0.0	2.0	1.0	18.143	0.990249	
6.200	7	12	500000.0	-5.242	0.677	5.0	0.0	0.0	2.0	1.0	14.404	0.991859	
6.225	8	13	100000.0	-8.102	0.859	2.0	0.0	0.0	2.0	3.0	4.762	0.999879	
6.250	9	13	1000000.0	-6.430	0.859	2.0	0.0	0.0	2.0	3.0	8.258	0.999963	
6.275	10	15	100000.0	-4.665	0.396	3.0	0.0	0.0	0.0	0.0	28.000	0.994074	
6.300	11	15	100000.0	-4.114	0.396	3.0	0.0	0.0	0.0	0.0	28.000	0.982422	
6.325	12	17	500000.0	-3.195	0.856	8.0	0.0	0.0	3.0	3.0	23.778	0.999963	
6.350	13	14	100000.0	-6.912	0.548	2.0	0.0	0.0	0.0	1.0	18.947	0.000004	
6.375	14	14	1000000.0	-5.369	0.548	2.0	0.0	0.0	0.0	1.0	22.168	0.990083	
6.400	15	15	100000.0	-8.549	0.396	3.0	0.0	0.0	0.0	0.0	28.000	1.000000	
6.425	16	12	100000.0	-3.841	0.677	5.0	0.0	0.0	2.0	1.0	25.000	0.989294	
6.450	17	12	500000.0	-3.431	0.677	5.0	0.0	0.0	2.0	1.0	21.941	0.990093	
6.475	18	11	100000.0	-3.210	0.502	1.0	0.0	0.0	1.0	0.0	25.143	0.989304	
6.500	19	12	1000000.0	-7.321	0.677	5.0	0.0	0.0	2.0	1.0	10.250	0.084096	
6.525	20	14	100000.0	-5.688	0.548	2.0	0.0	0.0	0.0	1.0	22.286	0.985629	
6.550	21	16	100000.0	-5.461	0.500	3.0	0.0	0.0	0.0	0.0	28.000	0.985642	
6.575	22	11	500000.0	-7.844	0.502	1.0	0.0	0.0	1.0	0.0	16.031	0.000000	
6.600	23	17	100000.0	-3.335	0.856	8.0	0.0	0.0	3.0	3.0	21.429	0.980733	
6.625	24	17	1000000.0	-5.989	0.856	8.0	0.0	0.0	3.0	3.0	10.191	0.998191	
6.650	25	17	100000.0	-6.297	0.856	8.0	0.0	0.0	3.0	3.0	12.235	0.316667	
6.675	26	17	100000.0	-4.649	0.856	8.0	0.0	0.0	3.0	3.0	11.100	0.999892	
6.700	27	17	500000.0	-4.565	0.856	8.0	0.0	0.0	3.0	3.0	11.531	0.999727	
6.725	28	12	100000.0	-7.968	0.677	5.0	0.0	0.0	2.0	1.0	18.526	0.000000	
6.750	29	13	1000000.0	-7.939	0.859	2.0	0.0	0.0	2.0	3.0	6.768	0.000000	
6.775	30	16	100000.0	-4.664	0.500	3.0	0.0	0.0	0.0	0.0	28.000	0.903235	
6.800	31	17	100000.0	-3.170	0.856	8.0	0.0	0.0	3.0	3.0	24.714	0.999993	
6.825	32	17	500000.0	-3.303	0.856	8.0	0.0	0.0	3.0	3.0	20.000	0.999967	
6.850	33	17	100000.0	-6.741	0.856	8.0	0.0	0.0	3.0	3.0	11.000	0.697532	
6.875	34	17	1000000.0	-6.011	0.856	8.0	0.0	0.0	3.0	3.0	11.025	0.000000	
6.900	35	17	100000.0	-5.425	0.856	8.0	0.0	0.0	3.0	3.0	7.071	0.978887	
6.925	36	12	100000.0	-8.165	0.677	5.0	0.0	0.0	2.0	1.0	26.400	0.000000	
6.950	37	13	500000.0	-6.654	0.859	2.0	0.0	0.0	2.0	3.0	6.345	0.999993	
6.975	38	17	100000.0	-6.473	0.856	8.0	0.0	0.0	3.0	3.0	9.652	0.123293	
7.000	39	17	1000000.0	-7.159	0.856	8.0	0.0	0.0	3.0	3.0	4.914	0.000000	
7.025	0	16	100000.0	-4.635	0.500	3.0	0.0	0.0	0.0	0.0	28.000	0.995578	
7.050	1	17	100000.0	-6.837	0.849	8.0	0.0	0.0	3.0	3.0	14.000	0.479430	
7.075	2	13	500000.0	-7.315	0.854	2.0	0.0	0.0	2.0	3.0	3.832	0.909015	
7.100	3	12	100000.0	-5.476	0.676	5.0	0.0	0.0	2.0	1.0	15.478	0.672301	
7.125	4	13	1000000.0	-5.489	0.854	2.0	0.0	0.0	2.0	3.0	13.421	0.999255	
7.150	5	13	100000.0	-4.191	0.854	2.0	0.0	0.0	2.0	3.0	15.714	0.976329	
7.175	6	12	100000.0	-4.412	0.676	5.0	0.0	0.0	2.0	1.0	18.286	0.932169	
7.200	7	12	500000.0	-5.254	0.676	5.0	0.0	0.0	2.0	1.0	14.486	0.900483	
7.225	8	13	100000.0	-8.173	0.854	2.0	0.0	0.0	2.0	3.0	5.128	0.000931	
7.250	9	13	1000000.0	-6.374	0.854	2.0	0.0	0.0	2.0	3.0	8.235	0.995515	
7.275	10	15	100000.0	-4.651	0.389	3.0	0.0	0.0	0.0	0.0	28.000	0.989254	
7.300	11	15	100000.0	-4.088	0.389	3.0	0.0	0.0	0.0	0.0	28.000	0.985561	
7.325	12	17	500000.0	-3.194	0.849	8.0	0.0	0.0	3.0	3.0	23.564	0.999998	
7.350	13	14	100000.0	-6.883	0.559	2.0	0.0	0.0	0.0	1.0	17.600	0.000005	
7.375	14	14	1000000.0	-5.418	0.559	2.0	0.0	0.0	0.0	1.0	21.156	0.999985	
7.400	15	15	100000.0	-8.516	0.389	3.0	0.0	0.0	0.0	0.0	28.000	0.000000	
7.425	16	12	100000.0	-3.873	0.676	5.0	0.0	0.0	2.0	1.0	23.286	0.980662	
7.450	17	12	500000.0	-3.418	0.676	5.0	0.0	0.0	2.0	1.0	22.116	0.130615	
7.475	18	11	100000.0	-3.211	0.488	1.0	0.0	0.0	1.0	0.0	24.857	0.999996	
7.500	19	12	1000000.0	-7.381	0.676	5.0	0.0	0.0	2.0	1.0	10.967	0.999776	
7.525	20	14	100000.0	-5.639	0.559	2.0	0.0	0.0	0.0	1.0	23.714	0.988203	
7.550	21	16	100000.0	-5.369	0.500	3.0	0.0	0.0	0.0	0.0	28.000	0.965409	
7.575	22	11	500000.0	-7.860	0.488	1.0	0.0	0.0	1.0	0.0	16.186	0.000000	
7.600	23	17	100000.0	-3.345	0.849	8.0	0.0	0.0	3.0	3.0	21.571	0.984170	
