simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
2.025	0	16	100000.0	-4.442	0.514	3.0	0.0	0.0	0.0	1.0	25.867	0.871797	
2.050	1	17	100000.0	-6.849	0.776	9.0	0.0	0.0	3.0	3.0	13.356	0.529456	
2.075	2	13	500000.0	-7.668	0.732	3.0	0.0	0.0	2.0	0.0	19.184	1.000000	
2.100	3	12	100000.0	-5.476	0.631	3.0	0.0	0.0	2.0	1.0	16.463	0.454848	
2.125	4	13	1000000.0	-5.205	0.732	3.0	0.0	0.0	2.0	1.0	15.347	0.999995	
2.150	5	13	100000.0	-4.358	0.732	3.0	0.0	0.0	2.0	1.0	17.700	0.990241	
2.175	6	12	100000.0	-4.690	0.631	3.0	0.0	0.0	2.0	1.0	13.750	0.990250	
2.200	7	12	500000.0	-5.214	0.631	3.0	0.0	0.0	2.0	1.0	12.636	0.975939	
2.225	8	13	100000.0	-7.858	0.732	4.0	0.0	0.0	2.0	1.0	12.790	0.999270	
2.250	9	15	1000000.0	-11.533	0.561	3.0	0.0	0.0	0.0	2.0	14.218	0.999818	
2.275	10	15	100000.0	-4.733	0.561	4.0	0.0	0.0	0.0	2.0	11.374	0.805755	
2.300	11	15	100000.0	-4.253	0.561	4.0	0.0	0.0	0.0	2.0	18.111	0.999992	
2.325	12	17	500000.0	-3.206	0.776	9.0	0.0	0.0	3.0	3.0	23.123	0.999996	
2.350	13	15	100000.0	-7.647	0.561	4.0	0.0	0.0	0.0	2.0	11.600	0.000017	
2.375	14	14	1000000.0	-5.200	0.577	1.0	0.0	0.0	0.0	2.0	15.542	0.999990	
2.400	15	12	100000.0	-10.045	0.631	4.0	0.0	0.0	2.0	0.0	13.282	0.000000	
2.425	16	12	100000.0	-3.759	0.631	4.0	0.0	0.0	2.0	0.0	20.143	0.999995	
2.450	17	12	500000.0	-3.503	0.631	4.0	0.0	0.0	2.0	0.0	19.882	0.990094	
2.475	18	11	100000.0	-3.209	0.481	2.0	0.0	0.0	1.0	0.0	25.429	0.989306	
2.500	19	14	1000000.0	-8.739	0.577	1.0	0.0	0.0	0.0	2.0	8.967	0.998786	
2.525	20	14	100000.0	-5.962	0.577	1.0	0.0	0.0	0.0	2.0	22.118	0.999980	
2.550	21	16	100000.0	-5.754	0.514	3.0	0.0	0.0	0.0	1.0	19.560	0.919030	
2.575	22	12	500000.0	-8.564	0.631	4.0	0.0	0.0	3.0	0.0	11.069	0.000000	
2.600	23	17	100000.0	-3.300	0.776	9.0	0.0	0.0	3.0	3.0	21.714	0.993504	
2.625	24	16	1000000.0	-9.263	0.514	3.0	0.0	0.0	0.0	2.0	14.670	0.712110	
2.650	25	16	100000.0	-9.158	0.514	4.0	0.0	0.0	0.0	2.0	11.736	0.000172	
2.675	26	17	100000.0	-4.718	0.776	8.0	0.0	0.0	3.0	2.0	11.789	0.991268	
2.700	27	17	500000.0	-4.404	0.776	8.0	0.0	0.0	3.0	2.0	13.040	0.999909	
2.725	28	12	100000.0	-8.020	0.631	5.0	0.0	0.0	3.0	0.0	9.487	0.000000	
2.750	29	12	1000000.0	-9.111	0.631	5.0	0.0	0.0	3.0	1.0	8.301	0.000000	
2.775	30	16	100000.0	-4.664	0.514	4.0	0.0	0.0	0.0	2.0	26.857	0.999854	
2.800	31	17	100000.0	-3.170	0.776	7.0	0.0	0.0	3.0	1.0	24.000	0.954122	
2.825	32	17	500000.0	-3.303	0.776	7.0	0.0	0.0	3.0	1.0	20.517	0.999967	
2.850	33	16	100000.0	-8.446	0.514	5.0	0.0	0.0	0.0	2.0	9.780	0.000000	
2.875	34	16	1000000.0	-9.048	0.514	5.0	0.0	0.0	0.0	2.0	5.956	0.978280	
2.900	35	13	100000.0	-10.245	0.732	3.0	0.0	0.0	2.0	1.0	28.000	0.999467	
2.925	36	15	100000.0	-11.729	0.561	4.0	0.0	0.0	0.0	1.0	7.428	0.276418	
2.950	37	13	500000.0	-6.654	0.732	3.0	0.0	0.0	2.0	1.0	10.576	0.994559	
2.975	38	16	100000.0	-8.964	0.514	6.0	0.0	0.0	0.0	2.0	8.383	0.999565	
3.000	39	17	1000000.0	-7.159	0.776	4.0	0.0	0.0	3.0	1.0	9.188	0.000000	
3.025	0	16	100000.0	-4.489	0.731	6.0	0.0	0.0	0.0	2.0	14.700	0.999982	
3.050	1	16	100000.0	-8.917	0.731	7.0	0.0	0.0	0.0	2.0	5.793	0.529456	
3.075	2	17	500000.0	-8.869	0.779	3.0	0.0	0.0	4.0	1.0	16.378	1.000000	
3.100	3	12	100000.0	-5.476	0.697	5.0	0.0	0.0	3.0	1.0	18.000	0.454848	
3.125	4	15	1000000.0	-10.782	0.518	4.0	0.0	0.0	0.0	2.0	23.927	0.999995	
3.150	5	13	100000.0	-4.333	0.656	3.0	0.0	0.0	1.0	0.0	16.556	0.982359	
3.175	6	12	100000.0	-4.622	0.697	5.0	0.0	0.0	3.0	1.0	19.529	0.999967	
3.200	7	12	500000.0	-5.220	0.697	5.0	0.0	0.0	3.0	1.0	15.588	0.999950	
3.225	8	13	100000.0	-7.919	0.656	3.0	0.0	0.0	1.0	0.0	21.286	0.999270	
3.250	9	15	1000000.0	-11.537	0.518	4.0	0.0	0.0	0.0	2.0	26.968	0.999818	
3.275	10	13	100000.0	-11.249	0.656	4.0	0.0	0.0	1.0	0.0	18.946	0.805755	
3.300	11	15	100000.0	-4.215	0.518	3.0	0.0	0.0	0.0	2.0	19.222	0.995148	
3.325	12	17	500000.0	-3.201	0.779	3.0	0.0	0.0	4.0	1.0	21.525	0.986662	
3.350	13	14	100000.0	-7.032	0.659	2.0	0.0	0.0	0.0	2.0	13.174	0.000017	
3.375	14	15	1000000.0	-11.390	0.518	2.0	0.0	0.0	0.0	3.0	18.547	0.999990	
3.400	15	12	100000.0	-10.050	0.697	5.0	0.0	0.0	3.0	1.0	10.875	0.000000	
3.425	16	12	100000.0	-3.783	0.697	5.0	0.0	0.0	3.0	1.0	22.000	0.944080	
3.450	17	12	500000.0	-3.479	0.697	5.0	0.0	0.0	3.0	1.0	21.618	0.130634	
3.475	18	11	100000.0	-3.208	0.476	1.0	0.0	0.0	0.0	0.0	26.429	0.974099	
3.500	19	12	1000000.0	-7.125	0.697	5.0	0.0	0.0	3.0	2.0	14.022	0.998786	
3.525	20	0	100000.0	-8.500	1.000	1.0	0.0	0.0	0.0	0.0	30.000	0.999980	
3.550	21	11	100000.0	-10.407	0.476	2.0	0.0	0.0	0.0	0.0	26.429	0.919030	
3.575	22	12	500000.0	-8.530	0.697	5.0	0.0	0.0	3.0	2.0	9.444	0.000000	
3.600	23	17	100000.0	-3.308	0.779	3.0	0.0	0.0	4.0	1.0	19.857	0.999934	
3.625	24	16	1000000.0	-9.286	0.731	6.0	0.0	0.0	0.0	2.0	2.259	0.712110	
3.650	25	17	100000.0	-6.480	0.779	4.0	0.0	0.0	4.0	1.0	14.331	0.000172	
3.675	26	17	100000.0	-4.701	0.779	4.0	0.0	0.0	4.0	1.0	12.333	0.997605	
3.700	27	17	500000.0	-4.444	0.779	4.0	0.0	0.0	4.0	1.0	12.427	0.999955	
3.725	28	12	100000.0	-8.005	0.697	5.0	0.0	0.0	3.0	2.0	7.250	0.000000	
3.750	29	17	1000000.0	-9.925	0.779	4.0	0.0	0.0	4.0	2.0	12.738	0.000000	
3.775	30	16	100000.0	-4.664	0.731	5.0	0.0	0.0	0.0	2.0	13.143	0.791471	
3.800	31	17	100000.0	-3.170	0.779	4.0	0.0	0.0	4.0	2.0	22.571	0.999994	
3.825	32	17	500000.0	-3.303	0.779	4.0	0.0	0.0	4.0	2.0	20.068	0.999997	
3.850	33	16	100000.0	-8.446	0.731	5.0	0.0	0.0	0.0	2.0	1.200	0.000000	
3.875	34	17	1000000.0	-6.011	0.779	4.0	0.0	0.0	4.0	3.0	11.464	0.978280	
3.900	35	13	100000.0	-10.245	0.656	4.0	0.0	0.0	1.0	0.0	28.000	0.999467	
3.925	36	17	100000.0	-11.507	0.779	5.0	0.0	0.0	4.0	3.0	10.422	0.276418	
3.950	37	17	500000.0	-10.758	0.779	4.0	0.0	0.0	5.0	3.0	10.422	0.994559	
3.975	38	17	100000.0	-6.473	0.779	6.0	0.0	0.0	5.0	3.0	8.819	0.999565	
4.000	39	17	1000000.0	-7.159	0.779	6.0	0.0	0.0	5.0	3.0	5.863	0.000000	
4.025	0	16	100000.0	-4.530	0.848	4.0	0.0	0.0	0.0	1.0	11.333	0.996377	
4.050	1	12	100000.0	-11.944	0.829	6.0	0.0	0.0	3.0	1.0	11.619	0.529456	
4.075	2	17	500000.0	-8.852	0.792	6.0	0.0	0.0	5.0	3.0	7.872	1.000000	
4.100	3	12	100000.0	-5.476	0.829	6.0	0.0	0.0	3.0	1.0	12.167	0.454848	
4.125	4	13	1000000.0	-5.322	0.537	4.0	0.0	0.0	0.0	1.0	27.433	0.999995	
4.150	5	13	100000.0	-4.306	0.537	4.0	0.0	0.0	0.0	1.0	25.733	0.999980	
4.175	6	12	100000.0	-4.572	0.829	6.0	0.0	0.0	3.0	1.0	17.286	0.999919	
4.200	7	12	500000.0	-5.225	0.829	6.0	0.0	0.0	3.0	1.0	10.068	0.947981	
4.225	8	12	100000.0	-8.569	0.829	7.0	0.0	0.0	3.0	1.0	10.457	0.999270	
4.250	9	12	1000000.0	-10.698	0.829	7.0	0.0	0.0	3.0	2.0	9.506	0.999818	
4.275	10	13	100000.0	-11.286	0.537	3.0	0.0	0.0	0.0	1.0	28.000	0.805755	
4.300	11	15	100000.0	-4.176	0.770	1.0	0.0	0.0	0.0	1.0	16.000	0.974003	
4.325	12	17	500000.0	-3.199	0.792	6.0	0.0	0.0	5.0	3.0	21.910	0.999991	
4.350	13	14	100000.0	-7.001	0.732	1.0	0.0	0.0	0.0	0.0	21.455	0.000017	
4.375	14	15	1000000.0	-11.322	0.770	1.0	0.0	0.0	0.0	1.0	6.621	0.999990	
4.400	15	14	100000.0	-9.429	0.732	2.0	0.0	0.0	0.0	0.0	21.455	0.000000	
4.425	16	12	100000.0	-3.793	0.829	6.0	0.0	0.0	3.0	2.0	16.714	0.994655	
4.450	17	12	500000.0	-3.464	0.829	6.0	0.0	0.0	3.0	2.0	19.059	0.999982	
4.475	18	11	100000.0	-3.207	0.511	2.0	0.0	0.0	0.0	0.0	28.000	0.992805	
4.500	19	14	1000000.0	-8.630	0.732	2.0	0.0	0.0	0.0	1.0	10.727	0.998786	
4.525	20	14	100000.0	-5.791	0.732	3.0	0.0	0.0	0.0	1.0	7.152	0.999980	
4.550	21	16	100000.0	-5.603	0.848	4.0	0.0	0.0	0.0	1.0	6.949	0.919030	
4.575	22	12	500000.0	-8.495	0.829	6.0	0.0	0.0	3.0	1.0	6.958	0.000000	
4.600	23	17	100000.0	-3.317	0.792	6.0	0.0	0.0	5.0	3.0	21.231	0.999994	
4.625	24	16	1000000.0	-9.308	0.848	4.0	0.0	0.0	0.0	1.0	2.325	0.712110	
4.650	25	16	100000.0	-9.334	0.848	5.0	0.0	0.0	0.0	1.0	5.559	0.000172	
4.675	26	17	100000.0	-4.690	0.792	5.0	0.0	0.0	5.0	3.0	15.125	0.999839	
4.700	27	17	500000.0	-4.486	0.792	5.0	0.0	0.0	5.0	3.0	13.670	0.999798	
4.725	28	17	100000.0	-11.485	0.792	6.0	0.0	0.0	5.0	3.0	12.257	0.000000	
4.750	29	13	1000000.0	-7.774	0.537	3.0	0.0	0.0	0.0	2.0	20.433	0.000000	
4.775	30	16	100000.0	-4.664	0.848	5.0	0.0	0.0	0.0	1.0	11.280	0.976655	
4.800	31	17	100000.0	-3.170	0.792	6.0	0.0	0.0	5.0	2.0	24.143	0.999968	
4.825	32	17	500000.0	-3.303	0.792	6.0	0.0	0.0	5.0	2.0	20.209	0.769839	
4.850	33	16	100000.0	-8.446	0.848	5.0	0.0	0.0	0.0	1.0	2.857	0.000000	
4.875	34	17	1000000.0	-6.011	0.792	6.0	0.0	0.0	5.0	2.0	9.217	0.978280	
4.900	35	13	100000.0	-10.245	0.537	3.0	0.0	0.0	0.0	2.0	28.000	0.999467	
4.925	36	17	100000.0	-11.507	0.792	6.0	0.0	0.0	5.0	2.0	4.000	0.276418	
4.950	37	17	500000.0	-10.758	0.792	6.0	0.0	0.0	5.0	2.0	3.000	0.994559	
4.975	38	16	100000.0	-8.964	0.848	6.0	0.0	0.0	0.0	1.0	4.633	0.999565	
5.000	39	13	1000000.0	-7.846	0.537	3.0	0.0	0.0	0.0	3.0	16.347	0.000000	
5.025	0	16	100000.0	-4.567	0.520	6.0	0.0	0.0	0.0	1.0	14.476	0.993418	
5.050	1	12	100000.0	-11.907	0.684	5.0	0.0	0.0	3.0	1.0	28.000	0.529456	
5.075	2	17	500000.0	-8.840	0.727	5.0	0.0	0.0	5.0	1.0	9.463	1.000000	
5.100	3	12	100000.0	-5.476	0.684	5.0	0.0	0.0	3.0	1.0	15.300	0.454848	
5.125	4	15	1000000.0	-10.552	0.707	1.0	0.0	0.0	0.0	2.0	20.545	0.999995	
5.150	5	13	100000.0	-4.265	0.619	3.0	0.0	0.0	0.0	2.0	16.632	0.988105	
5.175	6	12	100000.0	-4.531	0.684	5.0	0.0	0.0	3.0	1.0	16.933	0.988116	
5.200	7	12	500000.0	-5.233	0.684	5.0	0.0	0.0	3.0	1.0	13.486	0.999889	
5.225	8	13	100000.0	-8.036	0.619	4.0	0.0	0.0	0.0	2.0	14.430	0.999270	
5.250	9	15	1000000.0	-11.547	0.707	1.0	0.0	0.0	0.0	3.0	13.696	0.999818	
5.275	10	13	100000.0	-11.326	0.619	4.0	0.0	0.0	0.0	2.0	21.333	0.805755	
5.300	11	15	100000.0	-4.142	0.707	1.0	0.0	0.0	0.0	3.0	21.846	0.999997	
5.325	12	17	500000.0	-3.196	0.727	5.0	0.0	0.0	5.0	1.0	23.242	0.999992	
5.350	13	14	100000.0	-6.944	0.536	3.0	0.0	0.0	0.0	1.0	20.706	0.000017	
5.375	14	15	1000000.0	-11.260	0.707	1.0	0.0	0.0	0.0	3.0	19.243	0.999990	
5.400	15	15	100000.0	-8.587	0.707	2.0	0.0	0.0	0.0	3.0	10.272	0.000000	
5.425	16	12	100000.0	-3.816	0.684	4.0	0.0	0.0	3.0	0.0	20.154	0.995620	
5.450	17	12	500000.0	-3.447	0.684	4.0	0.0	0.0	3.0	0.0	22.261	0.999991	
5.475	18	11	100000.0	-3.208	0.385	1.0	0.0	0.0	0.0	0.0	28.000	0.982487	
5.500	19	12	1000000.0	-7.265	0.684	4.0	0.0	0.0	3.0	1.0	18.570	0.998786	
5.525	20	0	100000.0	-9.311	1.000	1.0	0.0	0.0	0.0	0.0	30.000	0.999980	
5.550	21	16	100000.0	-5.510	0.520	6.0	0.0	0.0	0.0	1.0	14.000	0.919030	
5.575	22	11	500000.0	-7.836	0.385	1.0	0.0	0.0	1.0	0.0	28.000	0.000000	
5.600	23	17	100000.0	-3.327	0.727	5.0	0.0	0.0	5.0	1.0	20.857	0.932766	
5.625	24	17	1000000.0	-6.022	0.727	5.0	0.0	0.0	5.0	2.0	14.774	0.712110	
5.650	25	17	100000.0	-6.367	0.727	6.0	0.0	0.0	5.0	2.0	13.543	0.000172	
5.675	26	17	100000.0	-4.670	0.727	6.0	0.0	0.0	5.0	2.0	14.842	0.774143	
5.700	27	17	500000.0	-4.512	0.727	6.0	0.0	0.0	5.0	2.0	12.975	0.999889	
5.725	28	13	100000.0	-8.266	0.619	5.0	0.0	0.0	0.0	2.0	12.025	0.000000	
5.750	29	12	1000000.0	-8.893	0.684	4.0	0.0	0.0	2.0	2.0	16.591	0.000000	
5.775	30	16	100000.0	-4.664	0.520	5.0	0.0	0.0	0.0	0.0	13.833	0.944472	
5.800	31	17	100000.0	-3.170	0.727	5.0	0.0	0.0	5.0	2.0	23.231	0.999991	
5.825	32	17	500000.0	-3.303	0.727	5.0	0.0	0.0	5.0	2.0	19.529	0.994554	
5.850	33	17	100000.0	-6.741	0.727	6.0	0.0	0.0	5.0	2.0	13.015	0.000000	
5.875	34	17	1000000.0	-6.011	0.727	6.0	0.0	0.0	5.0	2.0	9.887	0.978280	
5.900	35	17	100000.0	-5.425	0.727	7.0	0.0	0.0	5.0	2.0	12.014	0.999467	
5.925	36	12	100000.0	-8.165	0.684	5.0	0.0	0.0	2.0	2.0	14.517	0.276418	
5.950	37	17	500000.0	-10.758	0.727	6.0	0.0	0.0	5.0	2.0	8.818	0.994559	
5.975	38	16	100000.0	-8.964	0.520	4.0	0.0	0.0	0.0	0.0	0.000	0.999565	
6.000	39	13	1000000.0	-7.846	0.619	4.0	0.0	0.0	0.0	1.0	0.000	0.000000	
6.025	0	16	100000.0	-4.605	0.491	4.0	0.0	0.0	0.0	0.0	20.111	0.983964	
6.050	1	16	100000.0	-9.017	0.491	5.0	0.0	0.0	0.0	0.0	18.924	0.529456	
6.075	2	17	500000.0	-8.829	0.882	6.0	0.0	0.0	5.0	2.0	1.698	1.000000	
6.100	3	12	100000.0	-5.476	0.731	4.0	0.0	0.0	2.0	2.0	14.609	0.454848	
6.125	4	15	1000000.0	-10.449	0.582	2.0	0.0	0.0	0.0	3.0	21.750	0.999995	
6.150	5	13	100000.0	-4.221	0.817	4.0	0.0	0.0	0.0	1.0	11.619	0.990239	
6.175	6	12	100000.0	-4.477	0.731	4.0	0.0	0.0	2.0	2.0	17.294	0.293288	
6.200	7	12	500000.0	-5.242	0.731	4.0	0.0	0.0	2.0	2.0	13.387	0.931031	
6.225	8	12	100000.0	-8.505	0.731	5.0	0.0	0.0	2.0	2.0	12.823	0.999270	
6.250	9	15	1000000.0	-11.558	0.582	2.0	0.0	0.0	0.0	3.0	24.515	0.999818	
6.275	10	13	100000.0	-11.354	0.817	3.0	0.0	0.0	0.0	1.0	10.609	0.805755	
6.300	11	15	100000.0	-4.114	0.582	2.0	0.0	0.0	0.0	3.0	16.286	0.994079	
6.325	12	17	500000.0	-3.195	0.882	6.0	0.0	0.0	5.0	2.0	22.848	0.999988	
6.350	13	15	100000.0	-7.938	0.582	3.0	0.0	0.0	0.0	3.0	16.593	0.000017	
6.375	14	15	1000000.0	-11.201	0.582	3.0	0.0	0.0	0.0	3.0	11.120	0.999990	
6.400	15	12	100000.0	-10.084	0.731	6.0	0.0	0.0	2.0	2.0	11.399	0.000000	
6.425	16	12	100000.0	-3.841	0.731	6.0	0.0	0.0	2.0	2.0	21.286	0.989294	
6.450	17	12	500000.0	-3.431	0.731	6.0	0.0	0.0	2.0	2.0	22.119	0.990093	
6.475	18	11	100000.0	-3.210	0.453	1.0	0.0	0.0	1.0	0.0	28.000	0.999995	
6.500	19	14	1000000.0	-8.476	0.554	0.0	0.0	0.0	0.0	1.0	30.000	0.998786	
6.525	20	0	100000.0	-9.534	1.000	1.0	0.0	0.0	0.0	0.0	28.000	0.999980	
6.550	21	16	100000.0	-5.461	0.491	5.0	0.0	0.0	0.0	0.0	20.000	0.919030	
6.575	22	11	500000.0	-7.844	0.453	1.0	0.0	0.0	1.0	0.0	16.038	0.000000	
6.600	23	17	100000.0	-3.335	0.882	6.0	0.0	0.0	5.0	2.0	19.857	0.944272	
6.625	24	17	1000000.0	-5.989	0.882	6.0	0.0	0.0	5.0	2.0	8.265	0.712110	
6.650	25	17	100000.0	-6.297	0.882	6.0	0.0	0.0	5.0	2.0	7.556	0.000172	
6.675	26	17	100000.0	-4.649	0.882	6.0	0.0	0.0	5.0	2.0	10.364	0.999675	
6.700	27	17	500000.0	-4.565	0.882	6.0	0.0	0.0	5.0	2.0	10.833	0.937402	
6.725	28	12	100000.0	-7.968	0.731	7.0	0.0	0.0	2.0	1.0	10.321	0.000000	
6.750	29	17	1000000.0	-9.983	0.882	6.0	0.0	0.0	5.0	3.0	11.585	0.000000	
6.775	30	16	100000.0	-4.664	0.491	5.0	0.0	0.0	0.0	0.0	21.500	0.903235	
6.800	31	17	100000.0	-3.170	0.882	6.0	0.0	0.0	5.0	3.0	22.571	0.999978	
6.825	32	17	500000.0	-3.303	0.882	6.0	0.0	0.0	5.0	3.0	19.588	0.999989	
6.850	33	17	100000.0	-6.741	0.882	6.0	0.0	0.0	5.0	3.0	8.000	0.000000	
6.875	34	17	1000000.0	-6.011	0.882	6.0	0.0	0.0	5.0	3.0	7.870	0.978280	
6.900	35	13	100000.0	-10.245	0.817	3.0	0.0	0.0	0.0	1.0	8.425	0.999467	
6.925	36	13	100000.0	-9.523	0.817	4.0	0.0	0.0	0.0	1.0	6.319	0.276418	
6.950	37	17	500000.0	-10.758	0.882	5.0	0.0	0.0	5.0	3.0	3.160	0.994559	
6.975	38	17	100000.0	-6.473	0.882	6.0	0.0	0.0	5.0	3.0	10.970	0.999565	
7.000	39	13	1000000.0	-7.846	0.817	4.0	0.0	0.0	0.0	1.0	3.047	0.000000	
7.025	0	16	100000.0	-4.635	0.408	4.0	0.0	0.0	0.0	0.0	28.000	0.998524	
7.050	1	17	100000.0	-6.837	0.805	7.0	0.0	0.0	5.0	3.0	12.041	0.529456	
7.075	2	17	500000.0	-8.817	0.805	7.0	0.0	0.0	5.0	3.0	6.500	1.000000	
7.100	3	12	100000.0	-5.476	0.828	6.0	0.0	0.0	2.0	0.0	12.087	0.454848	
7.125	4	15	1000000.0	-10.355	0.671	2.0	0.0	0.0	0.0	3.0	12.729	0.999995	
7.150	5	13	100000.0	-4.191	0.638	4.0	0.0	0.0	0.0	1.0	18.000	0.999901	
7.175	6	12	100000.0	-4.412	0.828	6.0	0.0	0.0	2.0	0.0	15.857	0.999967	
7.200	7	12	500000.0	-5.254	0.828	6.0	0.0	0.0	2.0	0.0	10.098	0.999850	
7.225	8	13	100000.0	-8.173	0.638	5.0	0.0	0.0	0.0	1.0	16.446	0.999270	
7.250	9	12	1000000.0	-11.011	0.828	5.0	0.0	0.0	2.0	1.0	15.121	0.999818	
7.275	10	13	100000.0	-11.382	0.638	5.0	0.0	0.0	0.0	1.0	18.400	0.805755	
7.300	11	15	100000.0	-4.088	0.671	2.0	0.0	0.0	0.0	2.0	13.857	0.998379	
7.325	12	17	500000.0	-3.194	0.805	7.0	0.0	0.0	5.0	3.0	23.322	0.999998	
7.350	13	15	100000.0	-7.987	0.671	2.0	0.0	0.0	0.0	2.0	9.474	0.000017	
7.375	14	14	1000000.0	-5.418	0.507	0.0	0.0	0.0	0.0	2.0	12.233	0.999990	
7.400	15	15	100000.0	-8.516	0.671	3.0	0.0	0.0	0.0	1.0	12.020	0.000000	
7.425	16	12	100000.0	-3.873	0.828	4.0	0.0	0.0	2.0	1.0	18.857	0.993479	
7.450	17	12	500000.0	-3.418	0.828	4.0	0.0	0.0	2.0	1.0	20.317	0.924455	
7.475	18	11	100000.0	-3.211	0.444	1.0	0.0	0.0	1.0	0.0	26.714	0.991225	
7.500	19	14	1000000.0	-8.418	0.507	0.0	0.0	0.0	0.0	2.0	12.233	0.998786	
7.525	20	14	100000.0	-5.639	0.507	1.0	0.0	0.0	0.0	2.0	6.116	0.999980	
7.550	21	16	100000.0	-5.369	0.408	3.0	0.0	0.0	0.0	0.0	28.000	0.919030	
7.575	22	12	500000.0	-8.407	0.828	4.0	0.0	0.0	3.0	1.0	13.793	0.000000	
7.600	23	17	100000.0	-3.345	0.805	7.0	0.0	0.0	5.0	3.0	21.143	0.999978	
