simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
202.700	27	17	500000.0	-7.034	0.763	8.0	0.0	0.0	4.0	2.0	10.614	0.999889	
202.725	28	17	100000.0	-11.599	0.763	8.0	0.0	0.0	4.0	2.0	1.556	0.000000	
202.750	29	17	1000000.0	-6.441	0.763	8.0	0.0	0.0	4.0	2.0	8.517	0.000000	
202.775	30	9	100000.0	-11.203	1.000	1.0	0.0	0.0	0.0	0.0	28.000	0.965501	
202.800	31	17	100000.0	-3.164	0.763	8.0	0.0	0.0	4.0	2.0	24.286	0.999978	
202.825	32	17	500000.0	-3.459	0.763	8.0	0.0	0.0	4.0	2.0	20.118	0.999989	
202.850	33	17	100000.0	-6.246	0.763	8.0	0.0	0.0	4.0	2.0	17.333	0.774835	
202.875	34	17	1000000.0	-6.952	0.763	8.0	0.0	0.0	4.0	3.0	13.932	0.501892	
202.900	35	17	100000.0	-4.887	0.763	9.0	0.0	0.0	4.0	3.0	13.003	0.134321	
202.925	36	17	100000.0	-11.805	0.763	10.0	0.0	0.0	4.0	3.0	12.190	0.000000	
202.950	37	12	500000.0	-9.763	0.780	3.0	0.0	0.0	3.0	2.0	12.031	0.978300	
202.975	38	17	100000.0	-3.329	0.763	10.0	0.0	0.0	3.0	3.0	25.286	0.792252	
203.000	39	17	1000000.0	-8.161	0.763	10.0	0.0	0.0	3.0	3.0	0.000	0.000000	
203.025	0	16	100000.0	-4.089	0.451	2.0	0.0	0.0	0.0	1.0	23.714	0.092504	
203.050	1	17	100000.0	-3.796	0.804	10.0	0.0	0.0	3.0	3.0	17.857	0.529456	
203.075	2	12	500000.0	-8.020	0.786	3.0	0.0	0.0	4.0	2.0	15.276	0.000000	
203.100	3	13	100000.0	-9.138	0.532	2.0	0.0	0.0	0.0	1.0	23.176	0.834632	
203.125	4	13	1000000.0	-3.890	0.532	2.0	0.0	0.0	0.0	1.0	23.754	0.999994	
203.150	5	13	100000.0	-4.710	0.532	2.0	0.0	0.0	0.0	1.0	16.000	0.995117	
203.175	6	12	100000.0	-5.719	0.786	3.0	0.0	0.0	4.0	2.0	12.000	0.990220	
203.200	7	12	500000.0	-3.314	0.786	3.0	0.0	0.0	4.0	2.0	22.609	0.999975	
203.225	8	13	100000.0	-6.648	0.532	3.0	0.0	0.0	0.0	1.0	20.977	0.999757	
203.250	9	15	1000000.0	-11.460	0.495	1.0	0.0	0.0	0.0	1.0	28.000	0.998645	
203.275	10	13	100000.0	-11.471	0.532	4.0	0.0	0.0	0.0	1.0	15.733	0.938348	
203.300	11	15	100000.0	-5.048	0.495	1.0	0.0	0.0	0.0	1.0	0.000	0.992763	
203.325	12	17	500000.0	-3.854	0.804	10.0	0.0	0.0	3.0	3.0	16.925	0.995483	
203.350	13	15	100000.0	-5.999	0.495	2.0	0.0	0.0	0.0	1.0	0.000	0.000000	
203.375	14	14	1000000.0	-7.566	0.610	0.0	0.0	0.0	0.0	1.0	14.965	0.999955	
203.400	15	3	100000.0	-6.453	1.000	1.0	0.0	0.0	0.0	0.0	28.000	1.000000	
203.425	16	12	100000.0	-4.810	0.786	3.0	0.0	0.0	4.0	1.0	17.067	0.953681	
203.450	17	12	500000.0	-3.933	0.786	3.0	0.0	0.0	4.0	1.0	20.116	0.995503	
203.475	18	11	100000.0	-3.214	0.500	1.0	0.0	0.0	0.0	0.0	28.000	0.989276	
203.500	19	14	1000000.0	-8.811	0.610	0.0	0.0	0.0	0.0	2.0	14.965	0.995057	
203.525	20	14	100000.0	-6.074	0.610	1.0	0.0	0.0	0.0	2.0	7.482	0.999990	
203.550	21	16	100000.0	-3.716	0.451	2.0	0.0	0.0	0.0	1.0	27.000	0.919030	
203.575	22	14	500000.0	-5.387	0.610	1.0	0.0	0.0	1.0	2.0	4.988	0.000000	
203.600	23	17	100000.0	-3.686	0.804	10.0	0.0	0.0	3.0	3.0	21.000	0.999934	
203.625	24	16	1000000.0	-10.243	0.451	2.0	0.0	0.0	0.0	1.0	27.280	0.994545	
203.650	25	17	100000.0	-8.178	0.804	10.0	0.0	0.0	3.0	3.0	10.444	0.482787	
203.675	26	17	100000.0	-4.250	0.804	10.0	0.0	0.0	3.0	3.0	20.429	0.978620	
203.700	27	13	500000.0	-8.250	0.532	4.0	0.0	0.0	1.0	1.0	12.586	0.999889	
203.725	28	12	100000.0	-7.948	0.786	3.0	0.0	0.0	4.0	0.0	14.465	0.000000	
203.750	29	17	1000000.0	-6.409	0.804	9.0	0.0	0.0	2.0	3.0	9.317	0.000000	
203.775	30	16	100000.0	-6.008	0.451	3.0	0.0	0.0	0.0	1.0	25.998	0.965501	
203.800	31	17	100000.0	-3.168	0.804	9.0	0.0	0.0	2.0	3.0	26.429	0.999994	
203.825	32	17	500000.0	-3.478	0.804	9.0	0.0	0.0	2.0	3.0	18.985	0.999994	
203.850	33	17	100000.0	-6.287	0.804	9.0	0.0	0.0	2.0	3.0	18.000	0.774835	
203.875	34	17	1000000.0	-6.971	0.804	9.0	0.0	0.0	2.0	3.0	10.545	0.501892	
203.900	35	13	100000.0	-11.190	0.532	5.0	0.0	0.0	1.0	1.0	10.488	0.134321	
203.925	36	12	100000.0	-7.919	0.786	4.0	0.0	0.0	4.0	0.0	12.399	0.000000	
203.950	37	12	500000.0	-9.780	0.786	4.0	0.0	0.0	4.0	0.0	15.000	0.978300	
203.975	38	17	100000.0	-3.329	0.804	7.0	0.0	0.0	2.0	3.0	24.571	0.792252	
204.000	39	12	1000000.0	-11.214	0.786	4.0	0.0	0.0	4.0	1.0	10.849	0.000000	
204.025	0	16	100000.0	-4.073	0.384	3.0	0.0	0.0	0.0	1.0	23.857	0.092504	
204.050	1	17	100000.0	-3.831	0.795	7.0	0.0	0.0	2.0	2.0	15.857	0.529456	
204.075	2	6	500000.0	-7.451	1.000	0.0	0.0	0.0	1.0	0.0	30.000	0.000000	
204.100	3	13	100000.0	-9.220	0.567	5.0	0.0	0.0	1.0	1.0	26.133	0.834632	
204.125	4	13	1000000.0	-3.908	0.567	5.0	0.0	0.0	1.0	1.0	21.511	0.999994	
204.150	5	13	100000.0	-4.663	0.567	5.0	0.0	0.0	1.0	1.0	20.222	0.995117	
204.175	6	12	100000.0	-5.700	0.761	4.0	0.0	0.0	3.0	1.0	12.273	0.990220	
204.200	7	12	500000.0	-3.320	0.761	4.0	0.0	0.0	3.0	1.0	21.739	0.999975	
204.225	8	13	100000.0	-6.688	0.567	5.0	0.0	0.0	1.0	1.0	20.308	0.999757	
204.250	9	13	1000000.0	-7.597	0.567	5.0	0.0	0.0	1.0	2.0	21.192	0.998645	
204.275	10	13	100000.0	-11.401	0.567	5.0	0.0	0.0	1.0	2.0	24.333	0.938348	
204.300	11	15	100000.0	-5.035	0.537	2.0	0.0	0.0	0.0	0.0	18.400	0.992763	
204.325	12	17	500000.0	-3.855	0.795	7.0	0.0	0.0	2.0	2.0	16.156	0.999991	
204.350	13	15	100000.0	-6.060	0.537	2.0	0.0	0.0	0.0	0.0	16.462	0.000000	
204.375	14	15	1000000.0	-11.409	0.537	2.0	0.0	0.0	0.0	1.0	17.431	0.999955	
204.400	15	3	100000.0	-6.438	1.000	1.0	0.0	0.0	0.0	0.0	28.000	1.000000	
204.425	16	12	100000.0	-4.848	0.761	4.0	0.0	0.0	3.0	1.0	15.579	0.953681	
204.450	17	12	500000.0	-3.899	0.761	4.0	0.0	0.0	3.0	1.0	19.559	0.995503	
204.475	18	11	100000.0	-3.215	0.519	1.0	0.0	0.0	0.0	0.0	28.000	0.989276	
204.500	19	15	1000000.0	-9.621	0.537	2.0	0.0	0.0	0.0	2.0	11.621	0.995057	
204.525	20	12	100000.0	-11.770	0.761	5.0	0.0	0.0	3.0	1.0	14.905	0.999990	
204.550	21	16	100000.0	-3.699	0.384	3.0	0.0	0.0	0.0	1.0	17.286	0.919030	
204.575	22	14	500000.0	-5.407	0.666	0.0	0.0	0.0	1.0	0.0	13.943	0.000000	
204.600	23	17	100000.0	-3.679	0.795	7.0	0.0	0.0	2.0	2.0	19.429	0.789475	
204.625	24	17	1000000.0	-5.362	0.795	7.0	0.0	0.0	2.0	3.0	15.068	0.994545	
204.650	25	12	100000.0	-10.064	0.761	6.0	0.0	0.0	3.0	1.0	13.249	0.482787	
204.675	26	17	100000.0	-4.239	0.795	6.0	0.0	0.0	2.0	3.0	15.600	0.235708	
204.700	27	17	500000.0	-7.041	0.795	6.0	0.0	0.0	3.0	3.0	14.503	0.999889	
204.725	28	13	100000.0	-8.239	0.567	6.0	0.0	0.0	0.0	2.0	20.073	0.000000	
204.750	29	17	1000000.0	-6.353	0.795	6.0	0.0	0.0	3.0	3.0	9.474	0.000000	
204.775	30	16	100000.0	-5.920	0.384	3.0	0.0	0.0	0.0	0.0	23.000	0.965501	
204.800	31	17	100000.0	-3.171	0.795	6.0	0.0	0.0	3.0	3.0	23.857	0.992049	
204.825	32	17	500000.0	-3.494	0.795	6.0	0.0	0.0	3.0	3.0	18.065	0.999991	
204.850	33	16	100000.0	-8.780	0.384	4.0	0.0	0.0	0.0	0.0	21.381	0.774835	
