simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
463.325	12	17	500000.0	-3.497	0.737	7.0	0.0	0.0	3.0	3.0	19.147	0.999994	
463.350	13	15	100000.0	-8.341	0.663	2.0	0.0	0.0	0.0	0.0	18.737	0.000000	
463.375	14	12	1000000.0	-6.468	0.770	3.0	0.0	0.0	3.0	2.0	14.632	0.985390	
463.400	15	3	100000.0	-6.589	1.000	1.0	0.0	0.0	0.0	0.0	28.000	1.000000	
463.425	16	12	100000.0	-3.450	0.770	3.0	0.0	0.0	3.0	2.0	21.857	0.980636	
463.450	17	12	500000.0	-3.362	0.770	3.0	0.0	0.0	3.0	2.0	20.928	0.999972	
463.475	18	11	100000.0	-3.304	0.490	1.0	0.0	0.0	1.0	0.0	26.000	0.999988	
463.500	19	12	1000000.0	-9.775	0.770	3.0	0.0	0.0	3.0	2.0	11.054	0.999865	
463.525	20	12	100000.0	-9.333	0.770	4.0	0.0	0.0	3.0	2.0	14.661	0.982506	
463.550	21	16	100000.0	-4.335	0.470	3.0	0.0	0.0	0.0	0.0	28.000	0.971508	
463.575	22	14	500000.0	-9.971	0.250	0.0	0.0	0.0	1.0	0.0	30.000	0.000000	
463.600	23	17	100000.0	-3.376	0.737	7.0	0.0	0.0	3.0	3.0	20.286	0.953072	
463.625	24	17	1000000.0	-4.544	0.737	7.0	0.0	0.0	3.0	3.0	15.145	0.999939	
463.650	25	17	100000.0	-5.906	0.737	8.0	0.0	0.0	3.0	3.0	18.304	0.112154	
463.675	26	17	100000.0	-3.802	0.737	8.0	0.0	0.0	3.0	3.0	19.286	0.999970	
463.700	27	13	500000.0	-7.253	0.760	5.0	0.0	0.0	1.0	2.0	6.696	0.992652	
463.725	28	13	100000.0	-8.692	0.760	5.0	0.0	0.0	1.0	2.0	6.000	0.000000	
463.750	29	12	1000000.0	-6.413	0.770	4.0	0.0	0.0	3.0	3.0	13.032	0.998179	
463.775	30	16	100000.0	-4.519	0.470	3.0	0.0	0.0	0.0	0.0	28.000	0.791117	
463.800	31	17	100000.0	-3.269	0.737	8.0	0.0	0.0	3.0	3.0	22.000	0.999982	
463.825	32	17	500000.0	-3.259	0.737	8.0	0.0	0.0	3.0	3.0	21.250	0.992523	
463.850	33	16	100000.0	-10.859	0.470	4.0	0.0	0.0	0.0	0.0	28.000	0.807800	
463.875	34	17	1000000.0	-4.580	0.737	7.0	0.0	0.0	3.0	3.0	14.824	0.999777	
463.900	35	17	100000.0	-4.531	0.737	7.0	0.0	0.0	3.0	3.0	16.667	0.718444	
463.925	36	15	100000.0	-10.993	0.663	3.0	0.0	0.0	0.0	0.0	20.797	0.000000	
463.950	37	12	500000.0	-7.017	0.770	4.0	0.0	0.0	3.0	3.0	9.000	0.978300	
463.975	38	17	100000.0	-3.562	0.737	7.0	0.0	0.0	3.0	3.0	27.000	0.065292	
464.000	39	17	1000000.0	-5.780	0.737	7.0	0.0	0.0	3.0	3.0	0.000	0.000000	
464.025	0	16	100000.0	-4.099	0.512	4.0	0.0	0.0	0.0	0.0	28.000	0.961453	
464.050	1	17	100000.0	-3.922	0.794	7.0	0.0	0.0	3.0	3.0	15.571	0.110839	
464.075	2	13	500000.0	-11.392	0.796	4.0	0.0	0.0	2.0	2.0	11.559	0.000000	
464.100	3	17	100000.0	-9.045	0.794	8.0	0.0	0.0	2.0	3.0	16.716	0.579046	
464.125	4	13	1000000.0	-4.317	0.796	3.0	0.0	0.0	2.0	2.0	15.220	0.999390	
464.150	5	13	100000.0	-4.297	0.796	3.0	0.0	0.0	2.0	2.0	19.143	0.988075	
464.175	6	12	100000.0	-3.645	0.792	4.0	0.0	0.0	3.0	3.0	20.000	0.015032	
