simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
2.375	14	14	1000000.0	-5.200	0.554	2.0	0.0	0.0	0.0	1.0	12.933	0.990159	
2.400	15	12	100000.0	-10.045	0.711	4.0	0.0	0.0	2.0	3.0	5.909	0.000000	
2.425	16	12	100000.0	-3.759	0.711	4.0	0.0	0.0	2.0	3.0	21.143	0.968518	
2.450	17	12	500000.0	-3.503	0.711	4.0	0.0	0.0	2.0	3.0	19.761	0.999995	
2.475	18	11	100000.0	-3.209	0.477	1.0	0.0	0.0	1.0	0.0	25.857	0.989306	
2.500	19	12	1000000.0	-7.063	0.711	4.0	0.0	0.0	2.0	3.0	10.515	0.999257	
2.525	20	14	100000.0	-5.962	0.554	2.0	0.0	0.0	0.0	1.0	25.867	0.995171	
2.550	21	12	100000.0	-11.791	0.711	4.0	0.0	0.0	2.0	3.0	13.750	0.971508	
2.575	22	12	500000.0	-8.564	0.711	4.0	0.0	0.0	3.0	3.0	11.185	0.000000	
2.600	23	17	100000.0	-3.300	0.789	8.0	0.0	0.0	3.0	0.0	21.857	0.999920	
2.625	24	17	1000000.0	-6.095	0.789	8.0	0.0	0.0	3.0	1.0	14.729	0.998177	
2.650	25	17	100000.0	-6.553	0.789	8.0	0.0	0.0	3.0	1.0	12.200	0.316703	
2.675	26	17	100000.0	-4.718	0.789	8.0	0.0	0.0	3.0	1.0	11.182	0.999892	
2.700	27	17	500000.0	-4.404	0.789	8.0	0.0	0.0	3.0	1.0	13.083	0.992656	
2.725	28	13	100000.0	-8.298	0.743	3.0	0.0	0.0	2.0	1.0	5.219	0.000000	
2.750	29	13	1000000.0	-7.649	0.743	3.0	0.0	0.0	2.0	2.0	4.349	0.000000	
2.775	30	16	100000.0	-4.664	0.534	3.0	0.0	0.0	0.0	1.0	20.941	0.903249	
2.800	31	17	100000.0	-3.170	0.789	7.0	0.0	0.0	3.0	1.0	23.571	0.999993	
2.825	32	17	500000.0	-3.303	0.789	7.0	0.0	0.0	3.0	1.0	21.036	0.999989	
2.850	33	17	100000.0	-6.741	0.789	7.0	0.0	0.0	3.0	1.0	10.250	0.000348	
2.875	34	17	1000000.0	-6.011	0.789	7.0	0.0	0.0	3.0	2.0	14.275	0.751675	
2.900	35	13	100000.0	-10.245	0.743	4.0	0.0	0.0	2.0	2.0	3.728	0.583393	
2.925	36	15	100000.0	-11.729	0.690	3.0	0.0	0.0	0.0	1.0	9.333	0.086093	
2.950	37	12	500000.0	-9.798	0.711	4.0	0.0	0.0	4.0	2.0	10.775	0.999992	
2.975	38	16	100000.0	-8.964	0.534	4.0	0.0	0.0	0.0	0.0	13.647	0.103271	
3.000	39	13	1000000.0	-7.846	0.743	4.0	0.0	0.0	1.0	2.0	0.000	0.998007	
3.025	0	16	100000.0	-4.489	0.616	4.0	0.0	0.0	0.0	0.0	17.000	0.999982	
3.050	1	12	100000.0	-11.971	0.731	5.0	0.0	0.0	4.0	2.0	14.375	0.000622	
3.075	2	13	500000.0	-7.609	0.745	4.0	0.0	0.0	1.0	2.0	6.444	1.000000	
3.100	3	12	100000.0	-5.476	0.731	6.0	0.0	0.0	4.0	2.0	13.068	0.454848	
3.125	4	13	1000000.0	-5.261	0.745	4.0	0.0	0.0	1.0	3.0	8.075	0.999995	
3.150	5	13	100000.0	-4.333	0.745	4.0	0.0	0.0	1.0	3.0	17.750	0.999967	
3.175	6	12	100000.0	-4.622	0.731	6.0	0.0	0.0	4.0	2.0	12.200	0.999901	
3.200	7	12	500000.0	-5.220	0.731	6.0	0.0	0.0	4.0	2.0	11.768	0.999950	
3.225	8	13	100000.0	-7.919	0.745	4.0	0.0	0.0	1.0	3.0	3.111	0.997810	
3.250	9	13	1000000.0	-6.626	0.745	4.0	0.0	0.0	1.0	4.0	7.066	0.999549	
3.275	10	15	100000.0	-4.720	0.593	3.0	0.0	0.0	0.0	0.0	17.500	0.579972	
3.300	11	15	100000.0	-4.215	0.593	3.0	0.0	0.0	0.0	0.0	20.933	0.995148	
3.325	12	17	500000.0	-3.201	0.698	5.0	0.0	0.0	3.0	2.0	22.523	0.999994	
3.350	13	14	100000.0	-7.032	0.574	2.0	0.0	0.0	0.0	1.0	15.733	0.000000	
3.375	14	15	1000000.0	-11.390	0.593	3.0	0.0	0.0	0.0	1.0	22.144	0.990159	
3.400	15	12	100000.0	-10.050	0.731	6.0	0.0	0.0	4.0	1.0	7.533	0.000000	
3.425	16	12	100000.0	-3.783	0.731	6.0	0.0	0.0	4.0	1.0	19.571	0.999991	
3.450	17	12	500000.0	-3.479	0.731	6.0	0.0	0.0	4.0	1.0	18.058	0.996996	
3.475	18	11	100000.0	-3.208	0.470	1.0	0.0	0.0	0.0	0.0	26.429	0.974099	
3.500	19	12	1000000.0	-7.125	0.731	6.0	0.0	0.0	4.0	1.0	9.979	0.819382	
3.525	20	14	100000.0	-5.908	0.574	2.0	0.0	0.0	0.0	0.0	17.684	0.999951	
3.550	21	16	100000.0	-5.645	0.616	4.0	0.0	0.0	0.0	0.0	10.963	0.971508	
3.575	22	11	500000.0	-7.815	0.470	1.0	0.0	0.0	1.0	0.0	26.429	0.000000	
3.600	23	17	100000.0	-3.308	0.698	5.0	0.0	0.0	3.0	2.0	24.286	0.999993	
3.625	24	17	1000000.0	-6.074	0.698	5.0	0.0	0.0	3.0	2.0	10.597	0.998177	
3.650	25	17	100000.0	-6.480	0.698	5.0	0.0	0.0	3.0	2.0	22.000	0.000004	
3.675	26	17	100000.0	-4.701	0.698	5.0	0.0	0.0	3.0	2.0	23.625	0.999734	
3.700	27	17	500000.0	-4.444	0.698	5.0	0.0	0.0	3.0	2.0	15.622	0.999973	
3.725	28	17	100000.0	-11.419	0.698	6.0	0.0	0.0	3.0	2.0	20.311	0.000000	
3.750	29	12	1000000.0	-9.009	0.731	5.0	0.0	0.0	3.0	2.0	11.901	0.000000	
3.775	30	16	100000.0	-4.664	0.616	4.0	0.0	0.0	0.0	0.0	15.889	0.015274	
3.800	31	17	100000.0	-3.170	0.698	6.0	0.0	0.0	3.0	2.0	25.143	0.990385	
3.825	32	17	500000.0	-3.303	0.698	6.0	0.0	0.0	3.0	2.0	21.567	0.999983	
3.850	33	16	100000.0	-8.446	0.616	5.0	0.0	0.0	0.0	0.0	8.222	0.000348	
3.875	34	16	1000000.0	-9.048	0.616	5.0	0.0	0.0	0.0	1.0	6.578	0.751675	
3.900	35	17	100000.0	-5.425	0.698	6.0	0.0	0.0	3.0	1.0	18.374	0.583393	
3.925	36	15	100000.0	-11.729	0.593	3.0	0.0	0.0	0.0	1.0	28.000	0.086093	
3.950	37	13	500000.0	-6.654	0.745	2.0	0.0	0.0	2.0	3.0	5.708	0.999992	
3.975	38	17	100000.0	-6.473	0.698	7.0	0.0	0.0	3.0	1.0	16.536	0.103271	
4.000	39	17	1000000.0	-7.159	0.698	7.0	0.0	0.0	3.0	2.0	15.033	0.998007	
4.025	0	16	100000.0	-4.530	0.453	4.0	0.0	0.0	0.0	1.0	24.667	0.968227	
4.050	1	17	100000.0	-6.843	0.792	8.0	0.0	0.0	3.0	2.0	18.277	0.000622	
4.075	2	17	500000.0	-8.852	0.792	8.0	0.0	0.0	4.0	2.0	16.871	1.000000	
4.100	3	6	100000.0	-11.833	1.000	1.0	0.0	0.0	0.0	0.0	30.000	0.454848	
4.125	4	15	1000000.0	-10.662	0.628	3.0	0.0	0.0	0.0	2.0	22.044	0.999995	
4.150	5	13	100000.0	-4.306	0.751	2.0	0.0	0.0	1.0	1.0	12.211	0.957697	
4.175	6	12	100000.0	-4.572	0.745	3.0	0.0	0.0	2.0	2.0	12.933	0.993443	
4.200	7	12	500000.0	-5.225	0.745	3.0	0.0	0.0	2.0	2.0	11.877	0.999925	
4.225	8	13	100000.0	-7.967	0.751	2.0	0.0	0.0	1.0	1.0	5.273	0.997810	
4.250	9	15	1000000.0	-11.541	0.628	2.0	0.0	0.0	0.0	3.0	15.044	0.999549	
4.275	10	13	100000.0	-11.286	0.751	3.0	0.0	0.0	1.0	0.0	7.494	0.579972	
4.300	11	15	100000.0	-4.176	0.628	1.0	0.0	0.0	0.0	3.0	23.571	0.991194	
4.325	12	17	500000.0	-3.199	0.792	8.0	0.0	0.0	4.0	2.0	22.597	0.999990	
4.350	13	15	100000.0	-7.790	0.628	2.0	0.0	0.0	0.0	3.0	10.444	0.000000	
4.375	14	14	1000000.0	-5.276	0.511	1.0	0.0	0.0	0.0	1.0	25.000	0.990159	
4.400	15	12	100000.0	-10.060	0.745	4.0	0.0	0.0	2.0	2.0	9.920	0.000000	
4.425	16	12	100000.0	-3.793	0.745	4.0	0.0	0.0	2.0	2.0	22.143	0.984113	
4.450	17	12	500000.0	-3.464	0.745	4.0	0.0	0.0	2.0	2.0	20.000	0.995524	
4.475	18	11	100000.0	-3.207	0.482	1.0	0.0	0.0	1.0	0.0	27.714	0.978693	
4.500	19	12	1000000.0	-7.167	0.745	4.0	0.0	0.0	2.0	2.0	11.694	0.999595	
4.525	20	0	100000.0	-8.976	1.000	1.0	0.0	0.0	0.0	0.0	30.000	0.999951	
4.550	21	11	100000.0	-10.475	0.482	2.0	0.0	0.0	1.0	0.0	21.989	0.971508	
4.575	22	12	500000.0	-8.495	0.745	4.0	0.0	0.0	3.0	2.0	11.256	0.000000	
4.600	23	17	100000.0	-3.317	0.792	8.0	0.0	0.0	4.0	2.0	22.286	0.990340	
4.625	24	17	1000000.0	-6.055	0.792	8.0	0.0	0.0	4.0	2.0	11.731	0.998177	
4.650	25	16	100000.0	-9.334	0.453	4.0	0.0	0.0	0.0	1.0	19.504	0.000004	
4.675	26	17	100000.0	-4.690	0.792	7.0	0.0	0.0	4.0	2.0	13.833	0.999839	
4.700	27	17	500000.0	-4.486	0.792	7.0	0.0	0.0	4.0	2.0	15.398	0.996687	
4.725	28	12	100000.0	-7.989	0.745	5.0	0.0	0.0	3.0	2.0	10.006	0.000000	
4.750	29	17	1000000.0	-9.935	0.792	6.0	0.0	0.0	4.0	3.0	14.587	0.000000	
4.775	30	16	100000.0	-4.664	0.453	4.0	0.0	0.0	0.0	1.0	26.571	0.339342	
4.800	31	17	100000.0	-3.170	0.792	6.0	0.0	0.0	4.0	3.0	23.429	0.933063	
4.825	32	17	500000.0	-3.303	0.792	6.0	0.0	0.0	4.0	3.0	20.269	0.909488	
4.850	33	16	100000.0	-8.446	0.453	4.0	0.0	0.0	0.0	1.0	15.000	0.000348	
4.875	34	17	1000000.0	-6.011	0.792	6.0	0.0	0.0	4.0	4.0	13.465	0.751675	
4.900	35	13	100000.0	-10.245	0.751	4.0	0.0	0.0	1.0	0.0	5.621	0.583393	
4.925	36	15	100000.0	-11.729	0.628	3.0	0.0	0.0	0.0	2.0	5.893	0.086093	
4.950	37	17	500000.0	-10.758	0.792	5.0	0.0	0.0	5.0	4.0	12.119	0.999992	
4.975	38	16	100000.0	-8.964	0.453	5.0	0.0	0.0	0.0	0.0	16.560	0.103271	
5.000	39	17	1000000.0	-7.159	0.792	4.0	0.0	0.0	5.0	4.0	0.000	0.998007	
5.025	0	16	100000.0	-4.567	0.628	5.0	0.0	0.0	0.0	0.0	15.556	0.993418	
5.050	1	17	100000.0	-6.840	0.798	4.0	0.0	0.0	5.0	4.0	7.000	0.000622	
5.075	2	12	500000.0	-10.374	0.807	4.0	0.0	0.0	4.0	1.0	13.407	1.000000	
5.100	3	6	100000.0	-11.833	1.000	1.0	0.0	0.0	0.0	0.0	28.000	0.454848	
5.125	4	13	1000000.0	-5.380	0.627	4.0	0.0	0.0	0.0	1.0	24.106	0.999995	
5.150	5	13	100000.0	-4.265	0.627	4.0	0.0	0.0	0.0	1.0	22.625	0.988105	
5.175	6	12	100000.0	-4.531	0.807	4.0	0.0	0.0	4.0	1.0	12.353	0.988116	
5.200	7	12	500000.0	-5.233	0.807	4.0	0.0	0.0	4.0	1.0	10.537	0.999963	
5.225	8	13	100000.0	-8.036	0.627	4.0	0.0	0.0	0.0	1.0	17.800	0.997810	
5.250	9	13	1000000.0	-6.515	0.627	4.0	0.0	0.0	0.0	2.0	19.285	0.999549	
5.275	10	15	100000.0	-4.679	0.722	4.0	0.0	0.0	0.0	0.0	18.224	0.579972	
5.300	11	15	100000.0	-4.142	0.722	4.0	0.0	0.0	0.0	0.0	16.462	0.992778	
5.325	12	17	500000.0	-3.196	0.798	4.0	0.0	0.0	4.0	4.0	22.881	0.999997	
5.350	13	14	100000.0	-6.944	0.535	1.0	0.0	0.0	0.0	1.0	22.734	0.000000	
5.375	14	14	1000000.0	-5.322	0.535	1.0	0.0	0.0	0.0	1.0	22.734	0.990159	
5.400	15	12	100000.0	-10.072	0.807	4.0	0.0	0.0	4.0	1.0	5.611	0.000000	
5.425	16	12	100000.0	-3.816	0.807	4.0	0.0	0.0	4.0	1.0	18.308	0.986943	
5.450	17	12	500000.0	-3.447	0.807	4.0	0.0	0.0	4.0	1.0	19.072	0.999997	
5.475	18	11	100000.0	-3.208	0.457	2.0	0.0	0.0	0.0	0.0	27.231	0.982487	
5.500	19	14	1000000.0	-8.531	0.535	1.0	0.0	0.0	0.0	2.0	11.367	0.999595	
5.525	20	0	100000.0	-9.311	1.000	1.0	0.0	0.0	0.0	0.0	28.000	0.999951	
5.550	21	16	100000.0	-5.510	0.628	6.0	0.0	0.0	0.0	0.0	13.740	0.971508	
5.575	22	11	500000.0	-7.836	0.457	1.0	0.0	0.0	1.0	0.0	27.231	0.000000	
5.600	23	17	100000.0	-3.327	0.798	4.0	0.0	0.0	4.0	4.0	20.000	0.999705	
5.625	24	16	1000000.0	-9.346	0.628	6.0	0.0	0.0	0.0	1.0	11.450	0.998177	
5.650	25	17	100000.0	-6.367	0.798	5.0	0.0	0.0	4.0	3.0	13.720	0.000004	
5.675	26	17	100000.0	-4.670	0.798	5.0	0.0	0.0	4.0	3.0	12.533	0.532916	
5.700	27	17	500000.0	-4.512	0.798	5.0	0.0	0.0	4.0	3.0	12.074	0.215249	
5.725	28	13	100000.0	-8.266	0.627	4.0	0.0	0.0	0.0	2.0	13.685	0.000000	
5.750	29	12	1000000.0	-8.893	0.807	3.0	0.0	0.0	3.0	1.0	10.980	0.000000	
5.775	30	16	100000.0	-4.664	0.628	5.0	0.0	0.0	0.0	1.0	18.476	0.980805	
5.800	31	17	100000.0	-3.170	0.798	5.0	0.0	0.0	4.0	2.0	22.769	0.999997	
5.825	32	17	500000.0	-3.303	0.798	5.0	0.0	0.0	4.0	2.0	20.226	0.952906	
5.850	33	16	100000.0	-8.446	0.628	5.0	0.0	0.0	0.0	1.0	16.000	0.000348	
5.875	34	16	1000000.0	-9.048	0.628	5.0	0.0	0.0	0.0	2.0	8.339	0.751675	
5.900	35	13	100000.0	-10.245	0.627	4.0	0.0	0.0	0.0	2.0	28.000	0.583393	
5.925	36	15	100000.0	-11.729	0.722	3.0	0.0	0.0	0.0	0.0	28.000	0.086093	
5.950	37	13	500000.0	-6.654	0.627	4.0	0.0	0.0	1.0	2.0	11.404	0.999992	
5.975	38	17	100000.0	-6.473	0.798	6.0	0.0	0.0	3.0	1.0	13.930	0.103271	
6.000	39	13	1000000.0	-7.846	0.627	4.0	0.0	0.0	1.0	3.0	9.775	0.998007	
6.025	0	16	100000.0	-4.605	0.472	4.0	0.0	0.0	0.0	2.0	21.647	0.998197	
6.050	1	17	100000.0	-6.838	0.773	6.0	0.0	0.0	3.0	0.0	16.300	0.000622	
6.075	2	17	500000.0	-8.829	0.773	6.0	0.0	0.0	4.0	0.0	15.899	1.000000	
6.100	3	6	100000.0	-11.833	1.000	1.0	0.0	0.0	0.0	0.0	28.000	0.454848	
6.125	4	15	1000000.0	-10.449	0.615	3.0	0.0	0.0	0.0	1.0	25.452	0.999995	
6.150	5	13	100000.0	-4.221	0.682	4.0	0.0	0.0	1.0	2.0	21.000	0.990239	
6.175	6	12	100000.0	-4.477	0.715	3.0	0.0	0.0	2.0	1.0	18.286	0.789270	
6.200	7	12	500000.0	-5.242	0.715	3.0	0.0	0.0	2.0	1.0	12.386	0.931031	
6.225	8	13	100000.0	-8.102	0.682	4.0	0.0	0.0	1.0	2.0	17.238	0.997810	
6.250	9	15	1000000.0	-11.558	0.615	3.0	0.0	0.0	0.0	2.0	19.089	0.999549	
6.275	10	15	100000.0	-4.665	0.615	3.0	0.0	0.0	0.0	2.0	28.000	0.579972	
6.300	11	15	100000.0	-4.114	0.615	3.0	0.0	0.0	0.0	2.0	24.857	0.994079	
6.325	12	17	500000.0	-3.195	0.773	6.0	0.0	0.0	4.0	0.0	23.176	0.999996	
6.350	13	15	100000.0	-7.938	0.615	4.0	0.0	0.0	0.0	2.0	15.271	0.000000	
6.375	14	14	1000000.0	-5.369	0.659	0.0	0.0	0.0	0.0	2.0	17.290	0.990159	
6.400	15	12	100000.0	-10.084	0.715	3.0	0.0	0.0	2.0	1.0	15.619	0.000000	
6.425	16	12	100000.0	-3.841	0.715	4.0	0.0	0.0	2.0	1.0	23.857	0.911021	
6.450	17	12	500000.0	-3.431	0.715	4.0	0.0	0.0	2.0	1.0	21.159	0.999995	
6.475	18	11	100000.0	-3.210	0.449	1.0	0.0	0.0	1.0	0.0	27.571	0.968541	
6.500	19	14	1000000.0	-8.476	0.659	0.0	0.0	0.0	0.0	2.0	7.304	0.999595	
6.525	20	14	100000.0	-5.688	0.659	1.0	0.0	0.0	0.0	2.0	12.297	0.999951	
6.550	21	11	100000.0	-10.724	0.449	2.0	0.0	0.0	1.0	0.0	20.505	0.971508	
6.575	22	12	500000.0	-8.439	0.715	4.0	0.0	0.0	3.0	1.0	13.313	0.000000	
6.600	23	17	100000.0	-3.335	0.773	6.0	0.0	0.0	4.0	0.0	22.143	0.849404	
6.625	24	16	1000000.0	-9.385	0.472	3.0	0.0	0.0	0.0	2.0	21.122	0.998177	
6.650	25	17	100000.0	-6.297	0.773	6.0	0.0	0.0	4.0	0.0	7.400	0.000004	
6.675	26	17	100000.0	-4.649	0.773	6.0	0.0	0.0	4.0	0.0	15.368	0.991266	
6.700	27	17	500000.0	-4.565	0.773	6.0	0.0	0.0	4.0	0.0	13.393	0.999181	
6.725	28	17	100000.0	-11.574	0.773	7.0	0.0	0.0	4.0	0.0	14.309	0.000000	
6.750	29	13	1000000.0	-7.939	0.682	3.0	0.0	0.0	1.0	2.0	13.781	0.000000	
6.775	30	16	100000.0	-4.664	0.472	3.0	0.0	0.0	0.0	2.0	20.444	0.102817	
6.800	31	17	100000.0	-3.170	0.773	7.0	0.0	0.0	4.0	0.0	24.714	0.984244	
6.825	32	17	500000.0	-3.303	0.773	7.0	0.0	0.0	4.0	0.0	20.597	0.999996	
6.850	33	17	100000.0	-6.741	0.773	8.0	0.0	0.0	4.0	0.0	13.008	0.000348	
6.875	34	17	1000000.0	-6.011	0.773	8.0	0.0	0.0	4.0	1.0	11.924	0.751675	
6.900	35	13	100000.0	-10.245	0.682	3.0	0.0	0.0	1.0	2.0	26.667	0.583393	
6.925	36	13	100000.0	-9.523	0.682	4.0	0.0	0.0	1.0	2.0	11.484	0.086093	
6.950	37	13	500000.0	-6.654	0.682	4.0	0.0	0.0	1.0	2.0	4.000	0.999992	
6.975	38	17	100000.0	-6.473	0.773	8.0	0.0	0.0	4.0	1.0	0.000	0.103271	
7.000	39	17	1000000.0	-7.159	0.773	8.0	0.0	0.0	4.0	2.0	11.007	0.998007	
7.025	0	16	100000.0	-4.635	0.614	2.0	0.0	0.0	0.0	1.0	13.158	0.986832	
7.050	1	12	100000.0	-11.844	0.843	5.0	0.0	0.0	3.0	0.0	13.525	0.000622	
7.075	2	12	500000.0	-10.584	0.843	4.0	0.0	0.0	4.0	0.0	13.525	1.000000	
7.100	3	6	100000.0	-11.833	1.000	1.0	0.0	0.0	0.0	0.0	30.000	0.454848	
7.125	4	15	1000000.0	-10.355	0.468	3.0	0.0	0.0	0.0	2.0	25.038	0.999995	
7.150	5	13	100000.0	-4.191	0.803	4.0	0.0	0.0	1.0	1.0	17.375	0.999901	
7.175	6	12	100000.0	-4.412	0.843	4.0	0.0	0.0	4.0	0.0	15.714	0.999967	
7.200	7	12	500000.0	-5.254	0.843	4.0	0.0	0.0	4.0	0.0	10.683	0.750747	
7.225	8	12	100000.0	-8.474	0.843	5.0	0.0	0.0	4.0	0.0	9.995	0.997810	
7.250	9	12	1000000.0	-11.011	0.843	5.0	0.0	0.0	4.0	1.0	8.884	0.999549	
7.275	10	13	100000.0	-11.382	0.803	4.0	0.0	0.0	1.0	1.0	9.180	0.579972	
7.300	11	15	100000.0	-4.088	0.468	2.0	0.0	0.0	0.0	1.0	16.250	0.999980	
7.325	12	17	500000.0	-3.194	0.768	7.0	0.0	0.0	3.0	2.0	21.606	0.999982	
7.350	13	15	100000.0	-7.987	0.468	2.0	0.0	0.0	0.0	1.0	16.286	0.000000	
7.375	14	15	1000000.0	-11.144	0.468	2.0	0.0	0.0	0.0	2.0	19.191	0.990159	
7.400	15	15	100000.0	-8.516	0.468	3.0	0.0	0.0	0.0	2.0	14.394	0.000000	
7.425	16	12	100000.0	-3.873	0.843	4.0	0.0	0.0	4.0	1.0	18.714	0.999991	
7.450	17	12	500000.0	-3.418	0.843	4.0	0.0	0.0	4.0	1.0	19.449	0.999993	
7.475	18	11	100000.0	-3.211	0.459	2.0	0.0	0.0	0.0	0.0	27.429	0.991225	
7.500	19	12	1000000.0	-7.381	0.843	4.0	0.0	0.0	4.0	2.0	8.242	0.999595	
7.525	20	0	100000.0	-9.908	1.000	1.0	0.0	0.0	0.0	0.0	30.000	0.999951	
7.550	21	16	100000.0	-5.369	0.614	3.0	0.0	0.0	0.0	1.0	14.818	0.971508	
7.575	22	12	500000.0	-8.407	0.843	4.0	0.0	0.0	4.0	2.0	9.615	0.000000	
7.600	23	17	100000.0	-3.345	0.768	7.0	0.0	0.0	3.0	2.0	22.714	0.999993	
