simTime	ueIndex	cellIndex	bitrateDemand	rsrq	newDataRatio	nrUeForDemandType0	nrUeForDemandType1	nrUeForDemandType2	nrUeForDemandType3	nrUeForDemandType4	mcs	qoeScore	
4.900	35	27	100000.0	-5.614	0.844	7.0	0.0	0.0	3.0	3.0	10.632	0.276197	
4.925	36	22	100000.0	-7.973	0.829	6.0	0.0	0.0	2.0	2.0	4.941	0.823107	
4.950	37	23	500000.0	-8.836	0.817	1.0	0.0	0.0	2.0	2.0	8.195	0.000000	
4.975	38	26	100000.0	-7.313	0.427	4.0	0.0	0.0	0.0	0.0	28.000	0.000000	
5.000	39	27	1000000.0	-5.875	0.844	7.0	0.0	0.0	3.0	3.0	9.938	0.184805	
5.025	0	26	100000.0	-5.767	0.388	4.0	0.0	0.0	0.0	0.0	28.000	0.943578	
5.050	1	27	100000.0	-7.017	0.835	7.0	0.0	0.0	3.0	3.0	11.520	0.132131	
5.075	2	23	500000.0	-8.385	0.826	1.0	0.0	0.0	2.0	2.0	6.011	0.930974	
5.100	3	22	100000.0	-5.301	0.837	6.0	0.0	0.0	2.0	2.0	12.500	0.973883	
5.125	4	23	1000000.0	-4.878	0.826	1.0	0.0	0.0	2.0	2.0	12.524	0.999998	
5.150	5	23	100000.0	-3.947	0.826	1.0	0.0	0.0	2.0	2.0	16.615	0.988105	
5.175	6	22	100000.0	-4.466	0.837	6.0	0.0	0.0	2.0	2.0	14.000	0.988116	
5.200	7	22	500000.0	-6.298	0.837	6.0	0.0	0.0	2.0	2.0	7.683	0.991011	
5.225	8	22	100000.0	-7.473	0.837	6.0	0.0	0.0	2.0	2.0	8.333	0.694558	
5.250	9	22	1000000.0	-8.506	0.837	6.0	0.0	0.0	2.0	2.0	5.421	0.000000	
5.275	10	25	100000.0	-4.625	0.481	2.0	0.0	0.0	0.0	0.0	28.000	0.978594	
5.300	11	25	100000.0	-5.736	0.481	2.0	0.0	0.0	0.0	0.0	28.000	0.999997	
5.325	12	27	500000.0	-3.170	0.835	7.0	0.0	0.0	3.0	3.0	22.897	0.999992	
5.350	13	24	100000.0	-7.691	0.573	3.0	0.0	0.0	0.0	1.0	17.158	0.015132	
5.375	14	24	1000000.0	-6.742	0.573	3.0	0.0	0.0	0.0	1.0	21.849	0.985387	
5.400	15	24	100000.0	-9.045	0.573	3.0	0.0	0.0	0.0	1.0	24.800	0.835522	
5.425	16	22	100000.0	-4.192	0.837	6.0	0.0	0.0	2.0	2.0	16.154	0.995620	
5.450	17	22	500000.0	-3.527	0.837	6.0	0.0	0.0	2.0	2.0	20.290	0.993337	
5.475	18	21	100000.0	-3.193	0.461	1.0	0.0	0.0	1.0	0.0	26.000	0.994102	
5.500	19	22	1000000.0	-8.507	0.837	6.0	0.0	0.0	2.0	2.0	8.670	0.000000	
5.525	20	24	100000.0	-6.033	0.573	3.0	0.0	0.0	0.0	1.0	24.308	0.982503	
5.550	21	26	100000.0	-5.527	0.388	4.0	0.0	0.0	0.0	0.0	28.000	0.821865	
5.575	22	21	500000.0	-7.916	0.461	1.0	0.0	0.0	1.0	0.0	15.481	0.000000	
5.600	23	27	100000.0	-3.437	0.835	7.0	0.0	0.0	3.0	3.0	19.846	0.822002	
5.625	24	27	1000000.0	-6.310	0.835	7.0	0.0	0.0	3.0	3.0	11.042	0.995060	
5.650	25	27	100000.0	-5.667	0.835	7.0	0.0	0.0	3.0	3.0	10.609	0.773978	
5.675	26	27	100000.0	-5.867	0.835	7.0	0.0	0.0	3.0	3.0	10.818	0.911481	
5.700	27	27	500000.0	-4.666	0.835	7.0	0.0	0.0	3.0	3.0	11.917	0.999667	
5.725	28	22	100000.0	-9.021	0.837	6.0	0.0	0.0	2.0	2.0	4.611	0.000000	
5.750	29	23	1000000.0	-7.789	0.826	1.0	0.0	0.0	2.0	2.0	7.823	0.998660	
5.775	30	26	100000.0	-5.055	0.388	4.0	0.0	0.0	0.0	0.0	28.000	0.980805	
5.800	31	27	100000.0	-3.195	0.835	7.0	0.0	0.0	3.0	3.0	23.692	0.980823	
5.825	32	27	500000.0	-3.350	0.835	7.0	0.0	0.0	3.0	3.0	19.483	0.999978	
5.850	33	27	100000.0	-5.490	0.835	7.0	0.0	0.0	3.0	3.0	13.200	0.583124	
5.875	34	27	1000000.0	-5.657	0.835	7.0	0.0	0.0	3.0	3.0	12.316	0.999975	
5.900	35	27	100000.0	-5.614	0.835	7.0	0.0	0.0	3.0	3.0	11.238	0.016899	
5.925	36	22	100000.0	-7.973	0.837	6.0	0.0	0.0	2.0	2.0	5.879	0.757219	
5.950	37	23	500000.0	-8.836	0.826	1.0	0.0	0.0	2.0	2.0	9.279	0.000000	
5.975	38	26	100000.0	-7.313	0.388	4.0	0.0	0.0	0.0	0.0	28.000	0.000000	
6.000	39	27	1000000.0	-5.875	0.835	7.0	0.0	0.0	3.0	3.0	9.500	0.999728	
6.025	0	26	100000.0	-5.832	0.403	4.0	0.0	0.0	0.0	0.0	28.000	0.953326	
6.050	1	27	100000.0	-7.025	0.833	7.0	0.0	0.0	3.0	3.0	11.440	0.000017	
6.075	2	23	500000.0	-8.316	0.836	1.0	0.0	0.0	2.0	2.0	8.205	0.052238	
6.100	3	22	100000.0	-5.301	0.841	6.0	0.0	0.0	2.0	2.0	12.444	0.999970	
6.125	4	23	1000000.0	-4.925	0.836	1.0	0.0	0.0	2.0	2.0	11.593	0.999998	
6.150	5	23	100000.0	-3.914	0.836	1.0	0.0	0.0	2.0	2.0	15.857	0.990239	
6.175	6	22	100000.0	-4.414	0.841	6.0	0.0	0.0	2.0	2.0	14.429	0.999996	
6.200	7	22	500000.0	-6.318	0.841	6.0	0.0	0.0	2.0	2.0	7.609	0.999899	
6.225	8	22	100000.0	-7.477	0.841	6.0	0.0	0.0	2.0	2.0	7.778	0.998911	
6.250	9	22	1000000.0	-8.597	0.841	6.0	0.0	0.0	2.0	2.0	4.967	0.000000	
6.275	10	25	100000.0	-4.586	0.500	2.0	0.0	0.0	0.0	0.0	28.000	0.986906	
6.300	11	25	100000.0	-5.513	0.500	2.0	0.0	0.0	0.0	0.0	28.000	0.999997	
6.325	12	27	500000.0	-3.169	0.833	7.0	0.0	0.0	3.0	3.0	22.967	0.999988	
6.350	13	24	100000.0	-7.716	0.571	3.0	0.0	0.0	0.0	1.0	19.263	0.982438	
6.375	14	24	1000000.0	-6.793	0.571	3.0	0.0	0.0	0.0	1.0	22.651	0.999986	
6.400	15	24	100000.0	-9.072	0.571	3.0	0.0	0.0	0.0	1.0	26.400	0.001701	
6.425	16	22	100000.0	-4.232	0.841	6.0	0.0	0.0	2.0	2.0	17.000	0.989294	
6.450	17	22	500000.0	-3.508	0.841	6.0	0.0	0.0	2.0	2.0	20.727	0.999986	
6.475	18	21	100000.0	-3.195	0.477	1.0	0.0	0.0	1.0	0.0	26.143	0.989304	
6.500	19	22	1000000.0	-8.550	0.841	6.0	0.0	0.0	2.0	2.0	9.209	0.000031	
6.525	20	24	100000.0	-5.986	0.571	3.0	0.0	0.0	0.0	1.0	22.286	0.985629	
6.550	21	26	100000.0	-5.478	0.403	4.0	0.0	0.0	0.0	0.0	28.000	0.883808	
6.575	22	21	500000.0	-7.927	0.477	1.0	0.0	0.0	1.0	0.0	15.597	0.000000	
6.600	23	27	100000.0	-3.447	0.833	7.0	0.0	0.0	3.0	3.0	19.857	0.980733	
6.625	24	27	1000000.0	-6.275	0.833	7.0	0.0	0.0	3.0	3.0	11.834	0.999970	
6.650	25	27	100000.0	-5.610	0.833	7.0	0.0	0.0	3.0	3.0	12.500	0.926278	
6.675	26	27	100000.0	-5.836	0.833	7.0	0.0	0.0	3.0	3.0	11.391	0.048884	
6.700	27	27	500000.0	-4.733	0.833	7.0	0.0	0.0	3.0	3.0	11.541	0.999909	
6.725	28	22	100000.0	-8.999	0.841	6.0	0.0	0.0	2.0	2.0	6.118	0.000000	
6.750	29	23	1000000.0	-7.835	0.836	1.0	0.0	0.0	2.0	2.0	7.166	0.999926	
6.775	30	26	100000.0	-5.055	0.403	4.0	0.0	0.0	0.0	0.0	28.000	0.965567	
6.800	31	27	100000.0	-3.195	0.833	7.0	0.0	0.0	3.0	3.0	23.857	0.954114	
6.825	32	27	500000.0	-3.350	0.833	7.0	0.0	0.0	3.0	3.0	19.536	0.999996	
6.850	33	27	100000.0	-5.490	0.833	7.0	0.0	0.0	3.0	3.0	13.300	0.873865	
6.875	34	27	1000000.0	-5.657	0.833	7.0	0.0	0.0	3.0	3.0	12.231	0.999667	
6.900	35	27	100000.0	-5.614	0.833	7.0	0.0	0.0	3.0	3.0	13.429	0.159294	
6.925	36	22	100000.0	-7.973	0.841	6.0	0.0	0.0	2.0	2.0	5.943	0.837188	
6.950	37	23	500000.0	-8.836	0.836	1.0	0.0	0.0	2.0	2.0	7.241	0.000000	
6.975	38	26	100000.0	-7.313	0.403	4.0	0.0	0.0	0.0	0.0	28.000	0.000000	
7.000	39	27	1000000.0	-5.875	0.833	7.0	0.0	0.0	3.0	3.0	9.615	0.997991	
7.025	0	26	100000.0	-5.883	0.409	4.0	0.0	0.0	0.0	0.0	28.000	0.961459	
7.050	1	27	100000.0	-7.035	0.821	7.0	0.0	0.0	3.0	3.0	12.083	0.479430	
7.075	2	23	500000.0	-8.214	0.838	1.0	0.0	0.0	2.0	2.0	9.205	0.269269	
7.100	3	22	100000.0	-5.301	0.839	6.0	0.0	0.0	2.0	2.0	12.105	0.999927	
7.125	4	23	1000000.0	-4.971	0.838	1.0	0.0	0.0	2.0	2.0	12.663	0.999973	
7.150	5	23	100000.0	-3.891	0.838	1.0	0.0	0.0	2.0	2.0	18.143	0.991994	
7.175	6	22	100000.0	-4.349	0.839	6.0	0.0	0.0	2.0	2.0	15.571	0.999901	
7.200	7	22	500000.0	-6.340	0.839	6.0	0.0	0.0	2.0	2.0	7.622	0.999850	
7.225	8	22	100000.0	-7.482	0.839	6.0	0.0	0.0	2.0	2.0	7.852	0.968368	
7.250	9	22	1000000.0	-8.658	0.839	6.0	0.0	0.0	2.0	2.0	5.030	0.000000	
7.275	10	25	100000.0	-4.548	0.500	2.0	0.0	0.0	0.0	0.0	28.000	0.968396	
7.300	11	25	100000.0	-5.321	0.500	2.0	0.0	0.0	0.0	0.0	28.000	0.999997	
7.325	12	27	500000.0	-3.168	0.821	7.0	0.0	0.0	3.0	3.0	22.690	0.999994	
7.350	13	24	100000.0	-7.742	0.585	3.0	0.0	0.0	0.0	1.0	18.800	0.957882	
7.375	14	24	1000000.0	-6.849	0.585	3.0	0.0	0.0	0.0	1.0	21.067	0.982076	
7.400	15	24	100000.0	-9.100	0.585	3.0	0.0	0.0	0.0	1.0	22.889	0.383479	
7.425	16	22	100000.0	-4.282	0.839	6.0	0.0	0.0	2.0	2.0	15.571	0.980662	
7.450	17	22	500000.0	-3.493	0.839	6.0	0.0	0.0	2.0	2.0	20.941	0.994538	
7.475	18	21	100000.0	-3.195	0.467	1.0	0.0	0.0	1.0	0.0	25.429	0.991225	
7.500	19	22	1000000.0	-8.599	0.839	6.0	0.0	0.0	2.0	2.0	9.223	0.000000	
7.525	20	24	100000.0	-5.920	0.585	3.0	0.0	0.0	0.0	1.0	22.533	0.965377	
7.550	21	26	100000.0	-5.385	0.409	4.0	0.0	0.0	0.0	0.0	28.000	0.755645	
7.575	22	21	500000.0	-7.947	0.467	1.0	0.0	0.0	1.0	0.0	15.597	0.000000	
7.600	23	27	100000.0	-3.460	0.821	7.0	0.0	0.0	3.0	3.0	19.857	0.999993	
